age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
47,male,9731,2432,134,380,42,0
26,female,3511,1770,30,191,101,3
32,female,1035,2224,194,300,28,2
74,female,5646,2186,89,413,22,3
44,male,1031,2216,30,359,83,1
73,female,4811,2440,84,475,28,3
70,male,4825,2319,187,342,22,1
24,female,5622,2519,134,370,51,2
33,male,5014,2232,77,481,20,6
34,male,9711,2204,30,483,20,2
85,male,3024,2247,130,290,65,7
84,female,3035,2064,60,436,20,3
25,male,3531,2650,56,542,30,4
50,female,6216,2316,212,341,20,4
79,female,3511,2338,30,143,176,3
79,male,5644,2551,198,295,61,4
21,male,3026,1945,220,214,20,3
84,female,8912,1618,37,257,53,6
48,male,3516,2159,56,420,26,3
42,male,3041,2148,73,308,80,4
57,male,8912,2050,220,255,20,6
61,female,5022,1994,192,192,61,10
55,male,5632,2448,220,127,69,4
48,male,5632,2323,173,345,34,2
31,female,5634,2077,76,392,25,2
36,female,5033,2211,69,246,103,1
55,male,8921,2085,32,129,161,1
56,female,3514,2216,59,464,20,4
19,male,9735,2117,57,236,103,0
72,female,5634,1682,51,215,62,2
29,male,1823,2269,149,292,51,6
53,female,3035,2312,220,303,20,5
50,male,3548,2471,118,435,34,3
48,male,1035,2474,38,441,54,1
57,female,9711,2133,220,202,44,4
41,male,2517,2338,62,310,95,1
57,male,4817,2618,30,468,68,2
47,female,5634,1987,156,321,20,2
24,male,5022,2398,207,351,20,2
34,female,8912,2094,30,386,56,4
51,male,3024,2266,81,373,48,3
23,other,5621,2070,151,214,66,3
47,female,9721,2309,122,80,177,1
57,male,9712,2108,30,419,48,2
46,male,9735,2097,220,171,20,1
81,female,5022,1800,128,259,31,4
43,male,5634,2093,199,272,30,4
33,other,3515,2083,195,236,34,3
62,male,5632,2235,86,215,116,1
49,female,9712,2206,80,264,97,4
65,female,8927,2275,220,253,25,3
30,female,2014,2006,107,370,20,2
35,female,3041,2088,164,280,36,6
35,female,5646,1788,57,321,24,6
66,female,6514,1417,43,213,39,2
44,male,1031,2044,64,261,80,6
54,other,3511,2333,72,225,129,1
51,female,1031,2422,30,378,91,5
38,female,5644,1952,30,143,150,3
71,male,6535,1389,103,140,48,6
56,male,2014,2149,129,374,20,2
27,male,5022,2139,95,431,20,5
49,male,5644,2000,136,132,101,1
57,male,5612,2508,220,287,20,4
32,male,6514,2297,53,395,56,4
77,male,5622,2154,181,245,59,2
68,other,6211,2243,220,148,43,4
41,male,9728,2391,205,293,42,1
75,female,4816,2134,124,363,20,2
52,male,6221,2373,45,256,128,1
62,male,1035,2330,116,361,44,1
34,female,1035,2412,71,344,82,7
45,female,3548,1965,184,269,20,4
79,male,3023,2150,68,219,104,4
39,male,3514,2179,54,371,52,3
25,female,1023,1994,72,418,20,3
86,female,2014,1426,30,212,66,7
47,female,3531,2483,88,436,47,2
43,female,6211,2065,45,308,75,3
54,female,9735,2032,42,136,146,0
25,male,5022,1867,173,255,20,10
35,female,1813,2449,186,323,42,2
40,male,3548,1961,30,441,20,2
28,male,5632,2288,152,372,20,4
81,other,3026,1845,164,235,22,4
24,male,3023,2387,127,127,152,0
32,male,1035,2292,100,447,20,5
63,male,5022,2013,52,351,42,2
85,female,5012,1805,56,295,46,3
50,male,3041,2218,214,272,26,5
21,female,3516,1692,38,312,31,0
29,female,9728,2306,210,321,20,2
58,male,3534,2296,122,217,99,4
59,female,3534,2120,121,167,105,3
63,male,5045,2415,185,363,30,3
72,male,2014,1946,57,317,57,1
31,female,8912,2541,220,212,83,2
38,female,5033,2069,152,272,34,4
62,other,9712,1808,74,218,70,4
62,male,2014,2048,85,346,38,3
24,female,1023,2509,126,478,20,2
57,male,5033,2609,58,372,101,2
30,female,6216,1879,79,220,72,7
39,male,2014,2201,123,423,20,4
44,female,3514,2419,48,364,79,4
67,male,6211,2482,139,410,36,1
54,female,5612,2129,38,485,20,4
39,male,8912,2161,92,432,20,1
79,female,4822,1734,93,186,63,4
21,female,1046,1852,220,154,32,2
80,other,5646,1480,57,262,20,6
34,female,5022,2325,220,261,36,8
25,male,1036,1968,114,234,64,4
72,female,3515,1867,30,427,20,8
21,female,4811,2310,61,419,38,1
67,female,3534,2144,47,390,45,1
51,male,1023,2268,213,263,38,4
57,female,5033,1658,80,195,59,1
28,female,3514,2258,220,129,82,1
43,female,1036,2130,199,265,30,3
87,male,5612,2198,133,317,49,7
53,female,1036,2192,135,349,29,4
46,female,1046,1962,55,321,50,3
26,other,3542,1866,163,255,27,2
84,female,1825,1991,180,218,44,4
59,male,3026,1907,150,261,29,5
84,male,5646,2160,65,363,53,7
57,male,5025,1568,32,356,20,7
26,female,2014,2302,68,380,53,4
64,female,1035,2232,57,358,62,4
18,female,9731,2097,50,233,114,1
25,male,8912,2281,109,259,89,3
23,male,5646,2286,136,322,50,2
89,male,3023,1993,148,224,61,2
77,female,4811,1750,64,326,22,4
52,female,3511,2352,220,80,129,2
32,male,3026,2000,43,234,99,6
67,female,5622,2135,142,365,20,5
84,female,1031,2297,158,113,140,6
30,female,3024,2261,220,275,20,2
37,male,2014,2516,186,222,103,1
89,female,2545,2127,126,328,35,6
51,female,5616,1723,220,190,20,3
20,male,1028,1903,30,338,45,2
74,female,3531,1912,78,298,49,4
18,female,1813,1723,64,264,43,6
65,female,4811,2200,36,331,78,5
58,male,5012,2149,176,223,62,2
31,male,5025,2517,156,415,27,2
25,male,1033,2394,135,216,113,3
87,female,5033,2035,179,90,105,1
89,male,9735,2252,168,256,67,3
89,male,3041,2190,30,331,91,2
53,female,5632,2269,61,341,76,4
38,female,8921,2397,61,230,142,1
79,female,6211,1714,30,347,24,3
79,female,3542,1756,220,135,20,2
45,male,1035,2292,143,374,20,1
81,male,5621,1607,196,146,34,4
28,male,2517,2535,115,373,63,2
60,female,4825,1479,67,275,20,4
83,male,5045,2221,63,401,43,7
37,male,1813,2637,220,243,50,1
37,male,2517,2577,220,309,20,7
70,male,8912,2615,30,469,78,3
30,female,5622,2671,53,438,76,3
74,female,5616,1906,96,322,28,3
66,male,3026,1851,140,262,23,5
29,male,1028,1411,149,105,45,3
59,male,2517,2274,220,249,20,8
74,male,5612,2623,220,257,39,1
75,female,4817,2072,119,168,107,1
78,female,4811,1815,45,286,59,7
53,female,5045,2427,137,391,35,2
63,female,2545,1886,79,223,79,3
25,female,1028,1875,73,287,45,2
30,male,8927,2457,220,213,69,2
29,female,5632,2416,215,350,20,5
22,female,5033,2433,151,353,45,3
73,male,5045,1748,191,222,20,1
70,male,3026,1945,216,258,20,5
75,male,1023,2196,149,332,30,5
59,male,5622,2451,141,398,30,4
26,female,5646,2386,220,212,69,3
41,female,5033,2174,72,356,53,4
26,male,3026,1829,64,366,20,8
49,female,5632,2085,30,295,92,8
85,female,3035,1881,92,341,21,4
83,male,6224,1868,76,348,21,2
53,male,4811,2630,220,255,39,3
28,female,5025,2167,220,214,20,6
49,male,5025,1876,126,277,25,3
72,female,8927,2668,118,405,60,5
60,other,5646,2054,148,333,20,8
62,male,8912,2146,95,378,24,2
69,female,9728,2662,71,401,87,5
87,female,3024,2290,130,311,67,9
35,female,9711,2199,220,118,84,3
87,female,5632,1504,110,154,47,3
84,male,5012,2028,187,191,52,2
36,male,3041,2359,220,154,62,7
31,female,3542,2285,149,320,45,1
66,female,5612,2053,159,185,70,4
61,female,4817,2077,30,380,56,3
27,female,9721,1863,71,176,102,1
52,female,1033,1923,55,275,66,1
47,male,5612,2748,148,474,22,9
24,female,5012,2042,217,195,44,4
24,female,6535,2212,124,395,25,0
62,male,5025,1555,172,217,20,2
47,male,3026,1668,100,198,56,7
67,male,4825,2451,120,426,25,2
54,male,5045,2779,217,406,33,4
36,female,1046,2302,85,385,51,6
66,female,3041,1788,134,211,43,3
20,male,1023,1828,46,363,24,3
36,male,3026,1943,70,372,21,3
68,female,5022,1936,30,454,20,4
41,female,6514,1598,188,181,20,3
61,male,3035,2472,191,332,49,3
29,male,5025,1945,118,258,49,2
62,male,1823,2367,92,492,20,4
43,female,9728,2081,50,267,90,4
29,female,5622,2643,220,371,20,4
79,male,3542,2186,48,464,20,3
46,female,5644,1995,30,224,109,3
89,female,3511,2422,177,171,119,2
21,female,3035,2031,63,360,37,4
31,male,3024,2552,68,539,20,2
63,male,1825,1952,45,356,39,5
26,female,3026,1701,83,316,20,2
43,female,5621,1970,56,308,59,1
30,female,3542,1913,136,300,20,3
19,female,5045,2534,111,461,28,4
36,male,9731,2597,212,353,37,3
56,female,6221,2222,140,249,76,4
51,male,9735,2437,150,129,144,6
40,male,3023,2413,69,286,114,2
79,male,3026,1934,141,315,20,8
48,female,5612,2082,41,410,28,2
62,female,3531,2073,197,234,33,2
61,female,1825,2055,220,88,55,3
33,male,3534,2760,34,521,54,2
50,male,4811,2448,220,206,20,2
43,female,5012,2084,182,133,84,1
27,male,3516,1920,49,227,86,3
59,female,1825,1998,53,401,21,6
43,male,5025,2374,98,488,20,6
34,female,3024,2449,84,364,79,1
65,female,3026,1650,44,296,36,4
39,male,3024,2593,220,306,20,3
35,female,5025,1654,42,363,20,6
19,female,3026,2438,66,519,20,8
49,male,1028,1995,30,367,61,1
31,female,6535,1536,148,172,26,3
19,female,3035,2146,220,126,76,1
45,male,5616,2451,30,457,65,5
71,female,4822,1738,182,104,57,4
64,female,4822,1787,92,263,39,1
48,female,1035,2467,45,257,138,8
83,female,5634,1797,114,252,36,7
87,male,5616,2271,133,429,20,3
77,male,9721,2385,30,552,20,1
85,female,4822,1310,30,178,62,3
21,female,5033,1909,122,260,40,6
78,female,5646,1839,119,169,75,5
78,female,9712,1344,220,80,23,7
29,female,3511,2794,90,403,85,2
46,male,4822,1899,141,132,89,0
56,female,5644,1357,65,150,50,2
36,male,1036,1940,40,324,52,4
47,male,5634,2223,40,452,33,3
35,female,1036,1534,30,257,56,3
50,male,2517,2063,128,375,20,4
19,male,6224,2057,87,376,22,1
44,other,6221,1955,39,330,47,2
82,female,8927,2296,220,263,22,4
79,male,1823,2665,212,451,20,4
80,female,9728,1581,89,297,20,3
62,female,5644,1823,106,216,59,4
66,male,9735,2135,72,324,68,0
45,female,6535,1634,38,343,20,3
37,other,5634,1600,59,314,20,3
50,female,6221,2451,58,496,23,4
59,female,9721,1823,35,296,52,1
55,female,5012,1988,49,272,78,1
79,female,6514,1835,204,228,20,5
50,female,4822,1763,80,131,103,2
56,female,3035,1943,53,228,89,4
70,female,2545,2331,60,267,112,2
41,male,1825,2566,175,439,20,5
19,male,3026,2207,121,393,20,2
81,female,9728,1941,130,263,41,5
77,female,4822,1367,30,145,75,1
66,female,3534,1912,139,238,38,2
67,female,5014,1502,47,301,20,5
88,female,1046,2108,52,264,101,5
69,male,5632,2324,220,247,52,0
57,female,5646,1903,165,251,31,3
30,male,5022,2387,220,302,20,3
48,male,6221,2737,220,332,58,5
31,male,4825,2261,89,411,28,4
25,female,4822,1917,47,165,115,1
61,male,3534,2160,75,379,39,5
78,female,3534,1915,122,202,68,6
72,male,9711,1827,41,393,20,3
21,female,1823,1943,148,313,20,7
57,female,3542,1999,101,336,24,1
19,male,2014,2237,113,316,64,2
40,male,3515,2480,220,118,20,7
30,male,9721,2291,220,118,92,2
52,other,1028,1606,66,225,52,0
27,female,1028,2355,220,232,41,5
49,female,9735,1958,30,200,127,1
19,male,9721,2405,84,205,136,2
23,female,9735,2171,47,296,92,3
25,male,1028,2464,74,316,98,1
58,male,1813,2071,85,401,20,6
18,other,8921,2437,199,169,107,1
32,male,5646,2492,46,429,66,6
75,female,9731,1504,132,215,20,6
89,male,1046,1988,171,289,20,4
46,male,3023,2013,174,177,71,3
85,male,1028,2201,135,289,62,3
56,female,5622,2525,220,372,20,3
57,male,1036,2437,63,352,86,5
59,male,3515,2006,155,276,41,4
57,female,2517,2341,30,550,20,8
71,female,5014,1921,59,392,20,3
48,male,6211,2348,107,316,70,1
62,female,3026,1909,99,187,86,5
29,male,4816,2031,37,343,58,2
57,other,3511,2100,57,303,67,1
58,male,1035,2370,87,380,49,4
33,female,6224,2084,87,418,20,0
41,female,6514,1818,107,297,22,2
51,male,3531,1951,105,113,123,2
25,female,6211,2274,59,452,25,1
86,male,8927,2125,50,374,50,3
56,female,8921,1934,30,152,140,2
72,male,4825,2482,159,332,60,2
22,female,3516,2042,48,393,27,2
87,male,5646,2089,88,310,45,1
24,male,8921,2298,72,396,39,0
54,male,4816,1898,30,416,20,4
24,female,5022,2266,220,291,20,3
68,female,3531,2069,94,218,93,7
86,male,1036,2380,172,323,41,3
28,female,3534,2118,59,351,53,7
84,female,4825,1830,146,131,89,7
70,female,3534,1919,175,185,60,5
70,male,5634,1726,74,315,25,5
28,male,5022,2786,156,498,20,4
35,male,3026,1939,220,226,20,2
75,female,1028,1398,48,193,42,3
53,female,1035,1906,190,223,24,3
26,female,2517,2170,148,388,20,3
71,female,1028,1874,88,211,65,2
87,male,4816,1992,57,294,68,10
45,male,1813,2264,158,347,29,0
82,female,3531,2201,30,418,50,7
68,male,8912,2103,109,188,98,5
72,female,4817,1998,47,274,85,1
63,female,5634,1844,220,80,45,5
25,male,5612,2507,220,317,36,4
22,female,6514,1971,64,332,40,4
27,male,9712,2273,166,228,84,0
80,male,2014,2286,206,247,54,4
68,female,8912,1671,75,187,75,3
19,male,8912,2174,220,161,42,1
78,female,8921,2169,37,344,73,4
82,female,3511,1692,85,219,49,3
38,male,6221,2097,142,321,28,2
50,female,6211,2457,220,299,31,4
19,female,3511,2586,30,378,119,0
80,female,5644,1426,30,154,91,2
57,female,6535,1227,30,273,20,10
34,male,9728,2769,38,342,142,4
77,male,2014,2400,73,370,65,3
89,other,5644,1377,72,100,85,3
23,male,1036,2591,220,345,25,5
47,female,4816,2517,220,305,20,6
20,female,3035,2100,71,393,29,0
83,male,1046,2615,220,213,78,2
89,male,8927,2330,130,366,37,4
54,male,6224,2307,65,457,29,3
63,male,3026,2242,156,340,24,2
69,female,8927,2213,92,396,26,4
89,male,1825,2246,142,301,60,1
78,male,1028,2040,114,232,71,3
46,female,5012,2089,50,257,93,5
25,female,6514,2218,44,490,20,4
78,male,9712,2746,121,337,101,5
89,male,8927,2009,220,178,20,3
88,male,3026,2209,60,314,79,1
44,male,3542,2198,70,418,27,2
72,female,1035,2548,220,341,27,6
72,female,6514,1392,38,211,53,6
69,female,6216,1827,96,257,48,2
42,female,3514,2479,50,459,48,3
36,male,3516,2112,31,179,133,4
70,male,6221,2024,135,263,51,4
61,female,5033,1779,30,323,48,2
32,male,3024,2243,68,459,20,4
52,male,3515,2185,116,330,45,5
21,male,9712,2683,110,497,27,0
55,female,1028,2303,79,237,111,6
65,other,1823,1897,96,384,20,7
68,female,5644,1797,130,143,82,2
65,female,5634,1991,39,269,91,4
26,female,3542,1874,76,263,56,4
71,female,5616,1928,220,171,37,5
49,male,5632,2111,30,320,89,2
45,female,4811,2321,33,421,54,2
46,female,3515,2180,69,363,51,7
41,female,1813,2452,123,371,50,6
43,female,3515,2028,197,270,20,5
75,female,4817,1949,30,420,20,7
43,male,3534,2385,220,244,45,4
29,male,8912,2236,47,360,60,0
70,female,6224,1704,133,228,29,7
21,female,4825,1964,89,310,47,4
77,male,1036,2276,59,288,98,3
42,male,4825,2270,48,388,60,2
34,male,3515,2208,117,359,41,2
76,male,4811,2292,220,311,20,3
51,male,1823,1819,116,326,20,5
56,female,8921,2208,57,399,53,4
38,male,3511,2566,186,257,86,0
26,male,9711,2225,160,281,54,1
35,female,6535,1455,68,270,20,3
82,male,3531,2628,204,391,27,3
53,female,3026,1877,72,354,21,5
28,female,5616,2028,206,164,53,5
74,male,1036,2071,102,231,75,2
71,female,1033,2324,41,443,43,3
43,male,9735,2282,136,248,92,3
35,female,1023,1922,117,291,29,4
73,male,6514,1602,99,256,23,2
72,female,9711,2024,157,299,20,6
63,female,5033,1944,220,102,63,2
81,female,1825,2016,201,209,37,6
23,other,3514,2194,220,172,20,3
50,male,3511,2384,77,379,66,0
47,male,3035,2446,164,347,42,5
84,female,5634,1891,168,130,81,4
49,female,5612,2113,35,435,24,4
85,female,3026,1200,57,195,20,0
45,male,8912,2063,82,291,66,2
30,male,3514,2453,220,138,20,1
69,male,9731,1721,52,302,41,4
42,male,8912,2233,98,309,70,0
78,male,5622,2667,30,533,47,2
18,male,3023,2625,149,167,146,0
64,female,5646,2348,99,369,47,7
75,male,1825,2084,105,249,82,5
70,female,5022,2391,120,456,20,9
82,female,6211,2271,220,237,20,6
72,female,3548,1664,178,174,28,6
47,female,2545,2000,66,297,57,4
72,female,1031,2234,131,273,57,1
58,female,3514,2021,53,375,32,4
74,male,1046,2157,34,395,47,5
58,female,2517,1979,210,222,31,4
88,female,3511,2036,79,269,67,3
72,female,3534,1905,126,233,52,7
51,female,6535,1642,48,284,34,6
80,female,8927,2314,204,283,42,5
25,other,1036,1939,143,272,33,1
21,female,4811,2053,141,355,20,1
80,female,3514,1915,40,328,50,6
25,female,5644,2105,81,408,21,2
34,female,3511,2285,194,203,72,1
32,female,5012,2266,113,414,20,1
70,female,3534,2151,131,281,59,1
82,female,2545,2297,63,280,98,4
24,female,9728,2520,209,301,60,3
67,male,9721,2095,184,228,53,1
87,female,1028,1789,30,224,91,1
79,female,3516,1754,30,328,43,3
68,female,3035,1953,30,412,23,5
70,male,4825,2613,220,266,50,0
55,male,3026,1731,182,242,20,2
19,female,5634,1956,30,260,95,5
75,female,3534,1680,43,124,110,2
43,male,6211,2216,53,302,93,8
34,male,9721,2242,220,150,68,3
80,male,2545,2594,104,273,125,2
44,female,3026,1940,136,284,33,4
58,female,9731,1962,174,299,20,6
27,female,2545,2214,53,308,84,4
87,male,3516,1524,30,225,56,4
23,male,4811,2390,138,391,29,2
24,male,6221,2282,148,234,87,3
57,male,2517,2174,85,447,20,6
89,male,6216,2084,30,428,32,4
77,female,1036,1577,109,143,60,8
41,male,5033,2427,30,197,180,1
47,male,5612,1979,157,219,56,5
37,male,5045,2635,126,382,68,1
73,male,3023,1888,71,282,52,4
74,male,5045,2257,57,292,95,4
72,male,1036,2403,30,281,132,3
68,male,9728,1971,84,287,55,8
20,female,5022,2184,171,341,20,8
86,male,5634,1935,45,409,20,3
57,female,1031,1865,30,262,83,1
61,male,8927,2271,210,310,20,3
57,male,5025,1934,183,297,20,6
53,male,5634,1950,120,271,46,5
79,male,2545,2190,79,147,145,5
52,female,1825,1883,74,325,28,3
40,male,1023,2067,83,416,20,6
81,male,3514,2130,143,282,48,3
32,male,1046,2152,62,278,84,5
86,female,9728,1452,49,303,20,3
69,male,4816,2395,30,474,47,5
39,female,5621,1285,30,225,33,4
61,female,1023,2102,148,291,35,6
81,male,3026,1893,70,204,89,2
40,female,5632,2527,220,252,44,0
66,male,3514,2706,125,339,90,6
84,female,3534,1786,50,314,33,4
38,male,3515,2208,88,391,30,2
25,female,4825,2231,36,314,94,1
56,male,9731,1482,35,269,27,3
38,female,9735,2308,92,143,156,1
72,female,2517,1935,158,310,20,1
64,male,6216,2321,143,293,70,1
25,male,5025,1769,203,192,23,6
70,male,3531,2242,30,255,125,1
28,female,6221,2675,79,415,77,2
89,other,1028,2122,120,335,37,3
53,female,8927,2008,41,255,97,4
82,female,1825,1887,163,143,72,6
68,male,4811,2038,107,213,92,2
39,female,3511,2090,135,182,92,3
52,male,8912,2085,45,351,55,4
38,female,3511,1804,44,319,37,4
75,male,6514,1791,55,302,36,5
65,female,1036,2046,111,213,80,4
73,female,3035,1978,70,349,35,2
75,female,9731,1384,31,145,75,4
81,female,2014,1983,150,127,103,5
62,female,9712,2214,113,270,77,0
22,male,3542,2427,30,403,91,0
33,male,5014,2065,220,282,20,4
61,male,9712,2282,88,231,110,3
28,female,9735,2167,185,165,85,0
31,male,8912,2077,122,233,75,2
24,female,8921,2150,201,183,69,3
81,male,6224,1985,131,337,20,4
22,male,9728,2597,75,437,55,5
28,female,1033,1937,54,372,20,2
52,male,5014,2346,207,363,20,1
38,female,5045,2086,83,408,20,2
28,female,5621,1880,137,215,45,3
77,female,3514,1950,193,221,30,10
35,male,5616,2353,154,351,35,0
84,other,9735,1681,30,96,133,3
86,female,4817,2067,87,216,97,0
27,male,8921,2398,30,343,102,6
42,female,9735,2005,57,154,131,4
71,female,9711,2491,192,154,123,3
44,female,8927,2066,118,296,42,10
81,male,1035,2777,150,366,80,5
41,male,8927,3018,220,375,20,4
25,other,3035,2385,115,368,48,3
39,other,8921,2521,65,250,145,5
64,male,3514,2110,39,456,20,3
87,male,1033,2225,30,380,72,4
46,female,6224,1895,156,223,46,6
29,female,1046,2352,72,451,34,2
62,female,6216,1637,68,310,20,4
70,male,3024,2062,117,348,23,7
88,female,1028,1819,218,150,47,4
87,male,9728,2554,133,451,24,6
63,male,1023,2103,136,378,20,3
35,female,6221,2785,220,266,22,2
21,male,3515,2468,87,479,23,4
40,male,2517,2924,220,428,29,5
58,male,1033,2246,129,318,55,3
79,male,6211,1986,61,347,41,2
79,female,4825,1822,49,288,52,2
67,male,9721,2061,44,317,69,3
54,male,4817,2378,82,486,20,4
63,male,9712,2019,199,170,58,3
85,male,6221,2060,183,324,20,4
72,male,5612,2645,39,592,20,4
66,male,1825,2086,63,297,71,4
26,male,3024,2314,38,318,107,5
60,female,2545,2105,33,279,93,8
39,male,3026,2284,155,381,20,2
82,female,5014,2117,220,201,20,3
41,female,9711,1946,108,256,51,1
49,male,3024,1852,61,214,85,2
47,male,3516,1912,43,255,86,0
86,male,5634,2356,119,395,35,2
52,male,9721,2234,220,155,71,5
45,female,6211,2377,169,218,94,5
78,female,5014,1928,145,335,20,6
87,female,1825,1891,37,221,97,5
53,other,8912,2053,137,309,34,1
25,other,5014,2712,208,475,20,6
86,male,3548,1960,104,308,32,3
39,male,2014,2281,124,322,62,3
47,female,4825,2153,36,474,20,1
81,male,5646,2353,112,464,20,3
73,male,1823,2252,128,285,62,4
35,male,5632,2326,147,357,33,3
55,male,2545,2390,116,188,127,0
22,female,4817,1894,74,280,53,1
85,female,5045,1708,76,247,51,2
81,male,6535,1657,131,251,21,0
86,male,6211,2088,32,382,54,1
23,male,1825,1998,85,266,67,0
85,female,2014,1696,78,97,115,4
65,female,1825,1923,57,401,20,0
48,male,5612,2354,172,364,24,5
63,male,4825,1936,39,414,20,1
72,male,9712,2074,81,275,77,1
51,male,5616,2512,220,268,55,6
65,female,3516,1654,156,231,20,2
36,female,2014,1697,98,262,29,3
23,male,1046,2559,200,274,78,2
81,male,6514,1947,115,184,82,3
46,male,5646,2160,47,394,47,3
68,female,5022,2096,220,236,20,3
33,female,5632,1866,30,369,34,5
64,female,9728,2406,129,319,70,6
41,male,1813,1922,220,236,20,1
72,female,6216,2197,149,285,46,4
84,male,2545,2646,63,313,131,3
71,male,9721,2432,55,462,40,3
31,other,3548,2299,163,268,68,0
87,female,3023,1949,30,330,58,7
38,male,5616,2508,170,439,20,5
86,female,3511,1741,30,184,98,5
89,other,2545,2337,30,534,20,4
27,male,4811,2439,80,444,38,6
69,female,2517,1505,64,292,20,1
33,female,4811,2428,85,142,167,2
87,male,1825,2215,158,231,73,6
20,female,8927,2765,167,410,48,3
27,other,3511,2199,57,173,146,1
25,male,3024,2199,176,363,20,3
70,female,1823,1804,149,293,20,4
50,male,6224,2177,69,319,79,2
82,male,4811,2015,131,352,20,5
36,female,1031,1785,156,172,54,3
61,female,5632,2037,35,401,32,1
69,female,4816,1852,129,183,64,6
20,male,5025,2239,113,421,20,5
54,male,1028,2114,30,422,45,2
24,female,8912,2425,117,437,25,3
36,male,3035,2611,79,307,115,2
72,male,5621,2034,62,355,39,2
29,female,1035,2235,207,207,61,0
50,female,1033,2278,112,217,107,3
22,female,5646,2487,111,427,40,1
20,female,1825,2402,136,222,102,3
38,male,5045,2491,55,375,84,1
39,male,8912,2153,177,270,40,1
37,male,3023,2095,106,365,20,0
49,male,5622,2598,220,268,61,3
82,female,3515,1800,194,195,27,4
21,female,1825,1974,106,253,60,2
88,female,9721,1988,60,318,55,4
75,female,3041,1683,44,343,20,4
49,female,3035,2237,173,364,20,3
58,female,5621,1435,51,149,69,4
81,female,3548,1668,47,287,41,2
61,female,9721,2219,159,226,77,1
85,female,1033,2281,93,291,73,6
37,male,3026,2236,220,133,20,6
68,male,9712,2010,54,236,94,0
45,female,6211,2283,85,396,40,1
31,male,4811,2049,127,295,34,5
59,male,1031,1971,204,186,52,1
36,female,9728,2270,151,325,46,4
50,male,3515,2677,116,421,52,6
53,female,9731,1643,57,291,24,3
24,female,5622,2224,31,460,23,8
88,male,3041,1832,151,201,51,8
33,female,8912,2258,220,187,62,5
20,male,1813,2301,117,431,20,5
24,female,8921,2396,83,372,67,2
62,female,2014,2200,85,442,20,4
60,female,6535,1725,166,261,20,9
49,male,3041,2325,220,95,73,4
54,male,5045,2221,220,245,34,5
20,female,1036,2108,190,175,69,3
25,male,5621,2324,107,289,80,1
84,female,5632,2327,119,402,28,5
63,female,5616,2023,96,359,26,5
22,female,6224,1664,153,142,53,4
18,female,3515,1748,104,168,72,1
40,male,2545,2653,94,405,74,3
22,female,5646,2196,35,393,59,1
57,male,4816,2228,57,372,48,2
60,male,3511,2674,102,430,63,3
89,female,4817,1444,36,218,47,6
54,female,3531,2374,166,336,44,6
42,male,3035,2348,220,241,22,2
30,female,4816,2372,220,206,21,4
48,female,1033,1411,36,155,76,3
81,female,4825,2055,30,391,46,5
38,male,2014,2456,176,396,20,3
19,female,3041,1694,53,168,89,3
44,female,5014,2224,96,427,23,3
82,female,8912,2172,211,223,47,3
27,male,9712,2330,168,262,63,4
80,male,3035,2423,98,311,84,4
77,male,4811,2037,101,353,26,6
29,female,2545,2218,67,371,53,5
38,male,5646,2148,30,474,23,5
42,male,3542,2394,75,490,20,2
56,other,1033,1873,107,196,71,4
18,female,8921,2607,58,303,127,3
75,other,3035,2255,30,356,87,6
88,male,8927,2141,88,417,22,4
88,male,3023,2174,85,312,69,1
33,male,8921,2585,97,454,37,1
80,female,1035,1739,54,289,39,4
56,female,1813,1985,90,386,20,3
84,female,9712,2154,60,265,98,3
30,female,3035,2281,218,188,85,4
31,female,1035,2557,151,474,20,2
60,male,5634,2201,31,476,20,2
29,male,6216,1749,65,206,67,3
20,male,1035,2219,84,325,64,4
72,male,3514,2407,61,202,149,2
47,male,8921,2155,34,227,123,1
51,female,4817,1928,35,252,87,7
39,female,1813,2079,79,363,41,7
75,female,8927,2592,184,394,33,0
74,female,5634,1847,30,253,94,8
62,female,6224,2027,86,378,20,8
51,female,3542,2177,109,410,20,3
29,female,8921,2168,62,207,128,3
85,female,5646,1970,30,376,39,2
40,male,3023,1957,30,409,40,5
29,other,3023,1918,147,129,84,2
80,male,9721,1918,65,281,59,3
80,male,4825,2165,220,237,20,3
28,female,4822,1908,104,275,37,1
39,female,4825,2052,220,159,21,2
50,male,8921,2748,30,434,104,0
66,male,6535,2125,68,347,50,5
24,male,5012,2060,83,312,56,3
77,male,1033,2180,181,178,86,9
55,female,3534,2069,94,295,55,4
44,female,1813,2286,30,463,38,8
72,male,3511,1781,69,94,119,4
62,male,1823,1863,201,246,20,2
71,female,1031,2348,63,439,36,4
73,male,5014,1993,220,227,20,5
81,male,6514,1681,212,161,26,2
30,male,1031,1978,102,346,20,5
41,male,9711,2252,52,324,81,2
86,female,5646,1752,191,189,28,2
65,female,9735,1853,103,294,22,4
43,female,2014,1632,77,291,20,2
24,male,5621,2271,30,470,25,2
22,female,5616,1910,174,257,20,3
47,female,6211,1870,112,103,106,4
79,male,1035,2356,49,442,43,4
29,female,5014,2515,220,334,31,2
86,female,5621,1408,83,83,80,2
71,female,9712,1887,57,176,106,3
89,male,3035,2042,90,261,69,6
66,male,5632,1802,30,362,32,2
18,male,6216,2355,220,361,20,2
51,male,1023,2251,136,186,102,5
37,male,3516,2066,82,419,20,1
