age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
73.0,female,2515.0,1505,30,199,46,4
21.0,male,3515.0,2324,80,143,152,0
19.0,female,3023.0,2053,82,265,62,0
27.0,female,8921.0,2168,30,342,86,1
81.0,female,1023.0,2148,70,394,20,3
39.0,female,5013.0,1978,30,300,58,1
79.0,female,8921.0,2327,60,320,67,1
79.0,female,5011.0,2096,220,155,63,7
83.0,female,4819.0,2327,186,308,20,6
50.0,male,2543.0,2190,109,270,77,6
25.0,male,5632.0,2900,220,275,20,0
95.0,male,4826.0,2229,30,443,25,6
55.0,male,3532.0,2159,166,192,92,5
18.0,female,3026.0,2191,44,368,76,3
32.0,male,5610.0,2507,160,405,37,1
15.0,male,5643.0,1808,104,196,74,0
19.0,male,3023.0,2719,110,296,122,1
37.0,male,4815.0,2257,63,502,20,5
25.0,male,1822.0,1998,79,304,42,0
60.0,male,9731.0,2417,141,379,20,4
34.0,male,3517.0,2066,83,208,125,0
75.0,male,1023.0,2118,124,301,47,5
40.0,male,2009.0,2413,91,391,37,3
50.0,female,6516.0,1621,44,127,77,3
56.0,female,2543.0,2152,121,205,65,7
87.0,female,9711.0,2036,55,91,115,3
72.0,female,6216.0,1412,31,157,78,1
80.0,female,6532.0,1876,70,223,87,6
80.0,male,4812.0,2296,165,317,20,1
85.0,male,6220.0,2055,220,270,20,3
32.0,female,3024.0,2449,71,461,20,1
21.0,female,2517.0,2234,142,395,25,2
28.0,male,8929.0,2572,220,279,30,5
51.0,female,6215.0,2097,45,418,24,1
59.0,female,4825.0,1783,214,156,20,5
22.0,male,4815.0,2366,82,349,68,0
87.0,male,5013.0,1880,220,208,38,6
77.0,other,5616.0,2280,30,332,142,3
30.0,female,1028.0,2112,63,241,103,3
19.0,male,5615.0,2191,114,372,28,7
78.0,female,6209.0,1839,183,308,20,2
37.0,female,3024.0,2449,186,389,20,1
22.0,female,1034.0,2070,106,295,77,3
53.0,female,8929.0,2255,30,460,48,4
91.0,male,3513.0,2096,120,293,46,5
27.0,female,1034.0,2534,151,404,28,0
50.0,female,5033.0,2117,108,356,20,6
52.0,female,3023.0,2000,174,195,53,1
36.0,male,3511.0,2484,186,203,85,2
78.0,male,6224.0,1603,145,147,43,4
28.0,male,1812.0,2301,58,289,93,3
60.0,female,6536.0,1823,164,172,28,4
81.0,female,3043.0,1683,44,335,20,5
76.0,male,6212.0,2068,162,308,20,4
44.0,female,3511.0,2015,62,314,44,3
41.0,female,8913.0,1803,162,257,20,6
38.0,female,4825.0,2211,68,462,20,2
27.0,male,5620.0,2311,72,292,95,1
60.0,male,3536.0,2159,166,192,99,2
69.0,male,1021.0,2133,124,320,39,3
27.0,male,3514.0,1920,47,255,83,2
60.0,male,1826.0,1985,220,214,20,0
35.0,male,3026.0,2552,34,533,20,3
66.0,female,5614.0,2066,38,410,24,4
41.0,female,6210.0,2065,96,187,93,5
27.0,male,1033.0,2369,141,183,71,1
23.0,female,5633.0,2265,218,145,99,3
58.0,male,6214.0,2108,107,342,34,6
69.0,female,3025.0,2067,85,345,29,2
49.0,female,5632.0,2113,30,480,20,3
67.0,female,5022.0,2158,177,319,20,2
50.0,female,3534.0,1994,65,287,44,4
71.0,female,5632.0,1867,122,277,41,5
77.0,male,2517.0,2042,220,164,40,3
79.0,male,1022.0,2276,165,332,20,0
29.0,male,6221.0,2326,190,333,20,2
66.0,male,3026.0,1756,220,163,30,5
87.0,other,3512.0,1854,41,252,66,7
56.0,other,1033.0,2278,195,235,58,4
57.0,male,3041.0,2185,36,331,84,6
30.0,female,9721.0,1928,35,383,47,3
63.0,other,9712.0,2554,123,501,34,1
72.0,female,3508.0,2072,47,317,71,3
59.0,male,3039.0,1976,196,234,30,1
57.0,male,4818.0,2478,98,286,114,1
47.0,female,2549.0,2340,173,213,93,4
84.0,male,5016.0,1764,119,317,20,6
62.0,female,1033.0,1865,111,302,37,1
60.0,male,1028.0,1989,66,190,112,2
15.0,female,3024.0,2412,139,364,35,5
24.0,other,3025.0,1912,64,309,59,1
75.0,male,5614.0,2352,163,342,47,4
71.0,female,3515.0,2391,140,378,28,2
71.0,female,1036.0,1925,79,211,65,5
46.0,male,3514.0,2126,92,457,20,5
34.0,female,1828.0,1629,89,186,28,3
52.0,male,1823.0,1858,98,337,20,8
52.0,female,1028.0,1382,149,151,38,4
86.0,female,5011.0,1805,158,176,30,7
84.0,male,1813.0,1866,44,369,28,3
84.0,male,5645.0,2258,220,237,20,8
43.0,female,9740.0,1919,201,127,69,1
36.0,male,5615.0,2147,64,395,34,4
62.0,male,4824.0,2472,220,266,20,3
44.0,male,3027.0,2160,64,356,55,2
30.0,male,8912.0,2301,199,281,46,2
65.0,male,4815.0,2288,95,395,40,5
84.0,female,2547.0,2148,126,187,81,4
53.0,other,3507.0,2281,108,237,90,3
30.0,male,1824.0,2305,117,435,20,8
91.0,female,5024.0,2108,82,374,20,7
54.0,male,6514.0,2252,98,437,40,1
37.0,female,3042.0,2095,81,242,82,3
43.0,female,3510.0,2001,83,287,39,3
88.0,female,4825.0,1531,62,140,76,7
48.0,female,3042.0,1960,82,255,98,9
65.0,female,1048.0,1951,84,317,66,4
31.0,female,5646.0,1928,165,324,20,2
64.0,female,1028.0,1357,77,143,85,5
36.0,male,1022.0,1792,84,302,20,3
21.0,female,3030.0,2184,66,285,83,4
45.0,female,1033.0,1860,174,236,20,2
69.0,female,5620.0,1425,89,147,59,2
45.0,female,4821.0,1894,141,128,89,1
49.0,female,2518.0,2538,150,496,20,5
75.0,female,9724.0,2440,106,496,20,2
58.0,male,2546.0,2184,166,113,130,4
32.0,female,5024.0,1761,153,249,20,3
84.0,female,5014.0,2352,133,424,25,6
84.0,male,3022.0,2615,54,233,180,2
64.0,female,3516.0,2027,218,295,20,5
20.0,female,2517.0,2386,87,454,25,4
79.0,female,6222.0,2297,60,474,48,2
57.0,female,3534.0,1910,66,287,51,5
90.0,male,1028.0,2122,220,279,51,0
82.0,male,3025.0,1752,176,100,45,2
57.0,male,3528.0,2270,136,217,112,4
55.0,male,2017.0,2212,113,324,48,7
43.0,male,6221.0,2548,65,475,43,2
21.0,male,5634.0,2200,127,318,48,4
75.0,female,2524.0,1911,101,295,20,3
71.0,female,1027.0,1642,30,134,76,1
63.0,female,9734.0,1730,70,234,67,0
35.0,female,1022.0,1922,46,359,20,6
38.0,male,4815.0,2755,206,428,20,1
66.0,female,5617.0,2177,52,341,64,5
87.0,male,2014.0,1787,195,223,30,6
45.0,male,2014.0,1883,56,351,43,3
66.0,male,3025.0,2296,143,335,42,2
61.0,male,3534.0,2023,159,170,84,4
85.0,male,4816.0,1898,30,412,32,3
19.0,female,5022.0,2172,220,236,39,8
28.0,male,1047.0,2117,87,280,58,4
77.0,female,1034.0,1931,141,158,28,6
77.0,male,2014.0,1976,41,358,40,2
19.0,female,4811.0,2456,30,496,65,4
41.0,male,9722.0,2474,107,225,145,3
22.0,female,1822.0,2191,211,325,39,4
78.0,other,3035.0,1906,30,391,21,4
54.0,female,5632.0,1823,54,282,44,3
57.0,female,5044.0,1951,165,246,52,2
24.0,male,9724.0,2315,55,326,85,2
22.0,female,1045.0,2214,104,406,20,2
72.0,male,3515.0,1945,30,317,61,3
63.0,female,5024.0,1417,43,294,20,4
40.0,male,5013.0,2755,156,517,20,2
49.0,female,1829.0,2017,220,270,20,3
47.0,male,5632.0,2323,220,161,51,2
22.0,other,3541.0,2070,220,222,20,3
39.0,male,4816.0,2497,170,334,20,5
34.0,male,3517.0,2129,163,293,57,7
87.0,male,5646.0,2174,120,416,22,3
44.0,female,9728.0,2367,50,327,90,2
85.0,male,9736.0,2089,57,310,93,2
67.0,female,5622.0,2029,200,270,36,3
77.0,male,4822.0,2321,139,323,43,4
61.0,male,1047.0,2097,30,305,74,1
69.0,female,2546.0,1886,56,282,58,2
58.0,male,5636.0,2324,220,204,52,3
30.0,male,6534.0,2009,124,246,74,3
31.0,male,5024.0,2366,181,451,20,4
45.0,male,2015.0,2251,67,202,138,1
50.0,male,1029.0,2159,45,334,82,4
23.0,female,1034.0,2534,151,370,50,3
52.0,male,9721.0,2512,63,313,108,3
56.0,male,1024.0,2114,30,459,45,2
50.0,female,4826.0,1884,53,344,30,2
50.0,female,2543.0,1740,109,215,41,4
93.0,male,4825.0,2436,122,426,40,6
73.0,female,1035.0,1467,58,210,47,10
74.0,male,2545.0,2646,220,195,109,1
83.0,female,3532.0,1955,76,287,45,10
90.0,female,2545.0,2022,94,359,29,6
51.0,female,3537.0,1994,105,306,42,3
84.0,female,3023.0,1950,148,104,80,7
44.0,female,1826.0,2044,137,225,49,1
38.0,male,3515.0,2702,220,227,49,1
60.0,male,5012.0,1985,33,261,82,4
63.0,female,5610.0,1912,117,275,41,1
71.0,male,3515.0,2080,180,324,20,3
35.0,male,8927.0,2423,220,262,21,6
36.0,female,6215.0,1809,79,220,57,4
61.0,female,1823.0,1685,103,323,20,10
29.0,male,3024.0,2112,47,356,46,3
85.0,male,6517.0,1934,85,363,40,1
71.0,male,5623.0,1736,65,94,77,0
25.0,male,4813.0,2458,137,473,25,2
51.0,male,1817.0,1819,174,248,20,6
59.0,female,1047.0,1774,69,206,72,4
89.0,male,9735.0,2315,118,534,53,5
35.0,male,5614.0,2704,220,406,34,2
79.0,male,1028.0,1759,81,206,49,4
38.0,female,1026.0,1382,147,154,59,1
87.0,male,1026.0,2122,53,552,32,3
35.0,male,3536.0,2031,87,269,57,4
90.0,male,1027.0,1644,41,172,56,7
37.0,male,5019.0,2924,220,302,63,10
23.0,female,6226.0,1792,87,418,22,1
64.0,female,3022.0,2053,105,238,80,3
84.0,male,1033.0,2498,198,154,119,4
61.0,male,3035.0,2336,109,358,92,6
42.0,male,3021.0,2344,41,334,82,2
30.0,female,8922.0,2397,67,225,136,3
72.0,male,6535.0,1565,99,275,48,7
90.0,male,2520.0,1977,34,410,20,6
49.0,female,9736.0,2032,32,296,62,4
65.0,female,1029.0,1200,102,80,36,1
75.0,female,5614.0,2045,159,219,29,6
76.0,male,9721.0,2226,200,181,71,1
90.0,male,1027.0,1718,41,203,83,1
75.0,male,1023.0,2484,210,311,42,3
79.0,female,3535.0,1714,127,197,39,5
45.0,female,1028.0,2212,30,459,40,7
35.0,male,9722.0,2503,69,303,143,2
53.0,male,1033.0,2184,66,455,33,3
69.0,male,1025.0,2160,73,394,51,5
89.0,female,3542.0,2176,129,301,38,5
54.0,female,1814.0,2286,54,409,20,8
43.0,male,5632.0,2148,62,289,68,3
71.0,female,2520.0,2001,220,155,20,4
27.0,male,3542.0,1958,155,236,29,3
78.0,female,3514.0,1714,38,279,40,5
66.0,male,3532.0,2190,108,361,34,4
30.0,female,9730.0,2023,159,214,60,6
31.0,female,9735.0,2449,106,188,145,2
62.0,male,9713.0,2282,88,195,139,1
49.0,male,6515.0,2224,80,381,20,1
51.0,female,1823.0,1853,220,201,20,1
26.0,female,3039.0,1903,183,223,20,2
32.0,female,1037.0,2510,220,314,26,4
25.0,male,4817.0,2769,160,151,180,0
69.0,male,9720.0,1629,166,139,62,2
36.0,male,5634.0,2678,198,257,109,5
86.0,female,5616.0,2280,119,324,43,6
71.0,female,1031.0,1899,30,262,82,2
42.0,male,6225.0,2293,70,477,20,2
37.0,male,9731.0,2335,195,229,102,2
34.0,female,5025.0,1683,220,201,20,9
57.0,male,4815.0,2483,118,458,52,4
26.0,male,8914.0,2301,216,238,62,3
19.0,female,1027.0,2180,30,341,85,3
50.0,male,2014.0,2302,170,201,66,2
56.0,female,5643.0,1440,51,270,39,1
24.0,male,9713.0,2315,75,334,77,1
79.0,female,1025.0,1992,94,408,20,4
70.0,female,5033.0,1921,30,380,73,3
83.0,female,4821.0,2552,140,257,103,9
40.0,male,5632.0,2148,220,172,20,2
60.0,male,5613.0,2451,220,206,52,5
80.0,female,6515.0,2124,60,328,78,6
64.0,female,2545.0,2517,123,303,91,1
51.0,male,1031.0,2257,207,381,20,4
76.0,female,6215.0,1644,31,244,85,3
52.0,male,1032.0,1794,141,159,54,2
46.0,male,8912.0,2071,141,344,20,0
47.0,female,6225.0,1895,30,278,42,3
38.0,male,5045.0,2508,73,375,113,3
49.0,male,3022.0,2100,83,387,33,2
90.0,female,3518.0,1754,41,267,37,2
18.0,female,9711.0,2712,148,414,37,2
41.0,male,2014.0,2225,67,289,91,4
73.0,female,3024.0,1776,170,95,57,4
36.0,female,5622.0,2340,30,508,20,3
43.0,male,3021.0,2656,98,257,129,3
21.0,male,5043.0,2512,152,440,27,4
72.0,female,3515.0,2391,220,242,20,0
20.0,male,5024.0,2301,117,414,20,5
64.0,female,1034.0,1983,136,272,32,8
51.0,male,6206.0,2512,107,484,25,4
23.0,male,1034.0,2404,137,287,49,1
29.0,female,8921.0,2168,47,308,81,3
39.0,male,6221.0,2443,154,380,45,2
48.0,male,1033.0,2924,114,441,68,1
66.0,male,9729.0,2023,80,269,57,5
89.0,female,1027.0,1524,45,172,69,7
20.0,other,3025.0,1769,64,231,77,1
52.0,female,5618.0,1910,174,250,20,1
48.0,female,1037.0,2081,199,259,47,5
22.0,female,2515.0,2170,220,260,20,4
73.0,female,9709.0,2175,66,371,41,1
81.0,female,6536.0,1433,68,140,47,6
68.0,female,4826.0,1588,45,231,49,1
28.0,male,1824.0,1749,143,233,29,3
56.0,male,3515.0,2118,108,264,97,2
63.0,male,4823.0,2090,92,421,20,4
58.0,male,6512.0,2208,60,371,49,2
64.0,male,4817.0,2137,31,291,91,1
27.0,other,3538.0,2397,106,424,25,1
49.0,female,6217.0,2093,30,385,58,0
45.0,other,8913.0,2117,177,381,20,4
80.0,female,3515.0,1401,49,282,20,4
39.0,female,3512.0,2052,195,269,47,4
58.0,male,3028.0,2053,86,408,20,6
89.0,male,5643.0,1718,65,123,109,1
58.0,female,6536.0,1379,38,270,20,10
22.0,male,5615.0,2161,65,430,28,0
68.0,male,1029.0,1924,151,236,63,2
20.0,female,4812.0,2003,215,216,42,4
87.0,male,2543.0,2415,172,228,96,6
24.0,male,3517.0,1958,97,295,37,2
82.0,female,3529.0,1890,65,184,90,6
86.0,male,3532.0,2089,73,167,144,8
64.0,female,8932.0,2275,210,270,20,10
85.0,female,8924.0,2668,115,405,67,5
51.0,female,1044.0,1736,35,244,75,1
78.0,male,2543.0,2047,148,92,107,4
55.0,male,5632.0,2159,220,204,20,3
73.0,male,1813.0,1837,102,359,20,3
78.0,male,1823.0,2246,70,259,89,1
33.0,female,3513.0,2317,220,275,29,4
34.0,male,9711.0,2506,30,420,29,1
42.0,male,3026.0,1968,220,192,20,1
54.0,male,6512.0,2137,99,408,20,5
45.0,male,5614.0,2270,154,406,20,3
37.0,male,5044.0,2668,217,438,58,4
33.0,female,5611.0,2425,129,296,73,3
71.0,female,6210.0,2113,39,334,81,4
89.0,male,1825.0,2246,158,323,57,2
72.0,female,1034.0,2195,144,311,39,4
43.0,female,2547.0,2340,173,262,49,1
42.0,male,4816.0,2257,63,455,47,5
72.0,male,6513.0,1984,220,228,20,6
18.0,female,5023.0,2103,96,327,45,6
46.0,male,4811.0,2307,220,280,76,1
39.0,male,2547.0,2653,98,273,132,2
86.0,male,4818.0,2423,220,217,22,2
43.0,male,3511.0,2620,30,251,180,1
25.0,female,5649.0,2196,140,357,20,2
56.0,female,4811.0,2178,182,261,79,7
57.0,female,6220.0,1943,39,409,23,0
86.0,male,2545.0,2415,123,207,138,3
28.0,female,3022.0,2465,126,396,53,1
45.0,female,3515.0,2028,218,295,20,4
46.0,male,3026.0,1610,77,297,43,3
41.0,male,2517.0,2229,114,272,62,2
76.0,male,8923.0,2491,52,80,176,4
32.0,male,4810.0,2492,37,519,38,4
60.0,male,4817.0,2228,55,502,30,3
29.0,male,3041.0,2312,117,346,52,2
24.0,female,4818.0,2604,212,332,48,4
31.0,male,6535.0,2295,44,421,20,3
69.0,female,5013.0,1502,57,294,20,5
83.0,male,5648.0,2290,220,286,75,5
57.0,male,1027.0,1643,55,196,49,2
74.0,male,5619.0,2154,154,395,20,4
87.0,female,8924.0,2335,85,262,110,4
69.0,male,6514.0,2034,54,391,39,2
18.0,female,3518.0,1694,141,80,57,3
71.0,male,5621.0,2396,220,281,23,5
41.0,male,5045.0,2714,46,410,115,2
87.0,female,1032.0,1604,30,225,56,5
25.0,other,6221.0,1994,44,348,20,3
82.0,male,1033.0,1960,30,155,115,5
55.0,female,1815.0,1944,30,402,20,2
40.0,female,5632.0,2174,154,321,27,1
19.0,male,5044.0,2419,129,409,32,6
38.0,female,3024.0,2401,187,389,20,3
49.0,female,9711.0,2163,116,147,109,1
28.0,male,1027.0,1968,89,146,112,1
40.0,female,6211.0,2377,169,363,20,3
22.0,male,5636.0,2200,220,160,62,1
49.0,male,8922.0,3118,174,439,81,5
62.0,female,9712.0,2002,116,279,32,4
76.0,female,4808.0,2662,140,600,22,5
20.0,female,2015.0,2201,107,392,38,3
26.0,female,6208.0,2544,149,496,36,1
34.0,female,3042.0,1769,113,219,58,1
26.0,female,1027.0,2190,62,205,110,3
39.0,male,5616.0,2353,42,308,94,4
29.0,female,6208.0,2046,142,271,20,2
26.0,female,6535.0,1736,45,328,20,3
35.0,male,6211.0,2399,41,415,56,8
22.0,male,1036.0,2328,220,231,41,6
90.0,male,1045.0,1787,72,348,43,3
79.0,female,6215.0,1515,30,195,53,1
30.0,male,3531.0,2565,118,439,37,2
32.0,other,3040.0,1668,89,291,43,5
63.0,female,4825.0,1642,38,351,20,2
52.0,female,1826.0,1722,40,343,29,3
83.0,female,6207.0,1786,220,124,57,6
34.0,male,9733.0,2368,134,250,73,1
58.0,male,5034.0,2282,30,459,43,4
47.0,female,5621.0,2019,220,295,20,3
86.0,female,1034.0,1912,99,303,45,4
55.0,male,9730.0,2175,30,474,20,1
74.0,female,5616.0,1895,128,239,29,3
88.0,female,5019.0,1626,185,248,20,3
85.0,other,2542.0,2471,63,315,72,5
24.0,female,9734.0,2057,220,104,20,1
20.0,female,1033.0,1852,142,343,20,3
36.0,female,9722.0,1863,71,325,23,2
47.0,female,3532.0,2367,192,389,20,4
41.0,male,6211.0,2575,162,443,59,1
43.0,male,3550.0,1889,41,387,20,3
80.0,female,2013.0,2172,100,429,20,3
40.0,male,3510.0,2586,112,439,56,0
27.0,female,1028.0,1728,88,199,36,5
59.0,female,6215.0,1999,74,242,100,3
58.0,male,3042.0,1976,216,212,29,6
78.0,male,1024.0,2462,98,406,32,5
41.0,female,5025.0,1392,82,367,20,2
44.0,female,5648.0,1915,58,261,83,2
64.0,female,4811.0,2410,181,407,39,4
55.0,male,5612.0,2417,113,410,39,5
23.0,female,9711.0,2712,220,154,103,2
70.0,female,6212.0,2049,74,216,87,3
71.0,female,2548.0,2600,139,380,86,2
73.0,male,2546.0,2242,220,145,20,5
88.0,female,4828.0,2035,200,246,20,7
40.0,female,5045.0,2232,146,377,20,1
20.0,male,2014.0,2479,151,293,65,1
54.0,female,1824.0,1628,53,306,20,5
40.0,male,3534.0,2348,220,86,20,7
60.0,female,3515.0,2054,86,338,77,1
76.0,female,6211.0,2049,61,308,68,1
84.0,female,3516.0,1991,139,309,20,4
26.0,female,9711.0,1998,48,269,86,0
83.0,male,8928.0,2515,220,345,39,4
23.0,female,6225.0,2382,80,473,20,1
29.0,female,3546.0,1875,106,317,23,3
25.0,male,9731.0,1829,161,219,20,3
20.0,male,5619.0,1905,152,232,34,3
85.0,male,4819.0,2385,30,453,35,6
81.0,female,2012.0,1356,78,122,99,3
79.0,female,1034.0,2196,192,308,26,3
32.0,female,5611.0,2023,143,185,55,3
75.0,male,1035.0,2196,149,361,20,4
37.0,male,5621.0,2213,69,343,31,3
19.0,male,6215.0,2320,204,309,35,1
65.0,male,5026.0,2218,84,272,51,4
73.0,female,2517.0,1935,39,392,20,2
29.0,male,1048.0,2341,220,235,53,7
28.0,female,1823.0,2042,79,321,42,2
55.0,male,6216.0,2779,94,571,20,4
42.0,male,5631.0,2286,185,261,82,2
42.0,female,8916.0,1803,192,80,54,6
73.0,female,3024.0,1851,110,275,45,4
29.0,female,6221.0,2271,77,268,95,1
71.0,male,6514.0,2115,95,309,52,2
51.0,male,6223.0,2548,154,380,59,6
63.0,female,8911.0,2140,153,187,39,2
75.0,female,4817.0,1841,38,387,20,0
25.0,male,4812.0,2314,220,235,37,4
33.0,female,9721.0,2147,97,351,45,2
19.0,female,5031.0,2398,54,322,98,1
57.0,male,2518.0,2138,220,214,26,4
84.0,other,3515.0,2046,30,434,45,6
26.0,male,3509.0,2297,81,219,130,0
88.0,female,1046.0,2142,92,395,35,3
21.0,male,5026.0,1829,126,277,33,2
25.0,male,5023.0,2225,207,353,20,5
64.0,female,4817.0,1844,98,210,83,4
48.0,female,4822.0,1364,30,196,31,1
33.0,male,8920.0,2507,62,263,126,5
89.0,male,2517.0,1977,84,315,32,4
37.0,male,1030.0,2299,186,124,107,3
35.0,male,3513.0,2343,112,349,67,0
48.0,female,5631.0,1636,77,247,27,3
32.0,male,8923.0,2911,220,227,93,2
44.0,male,3516.0,2384,127,129,132,2
84.0,female,1826.0,1891,101,202,82,9
20.0,female,6225.0,1792,31,253,72,5
86.0,other,6219.0,2255,220,220,20,0
31.0,female,5646.0,2142,30,394,59,3
32.0,other,6517.0,2360,141,362,80,4
40.0,female,5041.0,2419,217,293,52,4
79.0,female,5014.0,2117,195,341,20,6
43.0,male,3511.0,2586,186,257,78,1
56.0,male,5022.0,1783,203,201,23,3
35.0,female,3515.0,2593,151,375,28,4
33.0,male,5033.0,1940,30,261,80,4
63.0,male,2544.0,2242,220,195,35,5
44.0,female,1824.0,1722,115,150,72,5
46.0,female,6210.0,2097,107,321,51,2
87.0,male,1827.0,2141,81,343,31,7
25.0,male,3022.0,2665,100,167,180,1
67.0,female,3514.0,2096,118,115,78,5
45.0,male,1824.0,1999,118,260,49,3
21.0,male,2519.0,2255,70,411,29,5
40.0,male,1037.0,2413,166,281,79,2
88.0,male,3514.0,2123,30,440,20,1
28.0,female,3542.0,1874,161,236,27,2
67.0,female,1035.0,2033,101,301,55,10
61.0,male,5014.0,2084,180,324,20,8
79.0,male,5646.0,2283,220,334,24,6
23.0,male,9721.0,2176,82,225,128,3
28.0,female,6534.0,1813,45,299,59,3
86.0,female,3020.0,1741,95,294,43,5
73.0,female,9721.0,1906,83,298,23,2
55.0,female,1028.0,1635,90,222,59,1
52.0,female,8928.0,2664,85,405,67,7
25.0,other,3023.0,2270,75,339,74,1
42.0,female,8928.0,2437,85,375,51,6
48.0,male,5045.0,2286,220,310,20,1
29.0,male,1045.0,2488,94,412,51,4
48.0,male,2015.0,1833,134,223,64,0
74.0,female,9712.0,2789,129,428,67,3
33.0,female,5622.0,2643,148,366,49,7
79.0,female,1035.0,2296,30,267,93,6
62.0,female,6224.0,1844,220,178,20,2
37.0,female,5615.0,1534,100,174,77,4
38.0,female,3022.0,2302,61,374,32,1
79.0,female,1039.0,2201,143,312,57,3
43.0,male,5015.0,2755,220,281,20,2
18.0,female,9709.0,2436,68,225,111,1
68.0,male,8908.0,2103,220,166,55,4
25.0,other,3023.0,2520,72,233,151,0
23.0,female,2544.0,2171,67,168,146,1
65.0,female,1026.0,1345,77,206,43,4
26.0,male,4825.0,2742,89,358,92,1
23.0,female,9735.0,2057,185,80,61,1
19.0,male,9732.0,2168,50,379,53,1
86.0,male,9710.0,2091,199,300,51,5
40.0,male,6223.0,1683,65,208,94,1
44.0,female,3514.0,2467,48,382,115,5
78.0,male,4816.0,1992,30,420,27,6
74.0,female,1032.0,1874,136,228,30,9
76.0,male,6227.0,1668,133,303,25,0
47.0,male,3516.0,1819,192,196,62,1
34.0,male,3507.0,2234,30,261,91,4
73.0,female,3528.0,2491,55,496,20,2
46.0,other,3030.0,2482,220,357,22,5
27.0,other,3041.0,1668,114,218,55,4
64.0,male,1822.0,2243,137,345,25,3
24.0,male,5634.0,1862,109,348,29,4
78.0,male,3548.0,2187,121,285,29,2
45.0,male,1034.0,2497,38,502,28,5
89.0,male,5617.0,2357,133,338,49,3
32.0,female,5012.0,1257,41,363,20,6
40.0,female,5033.0,2324,34,324,93,2
57.0,other,6212.0,2229,220,216,49,3
89.0,female,2517.0,1861,101,294,20,6
40.0,female,5024.0,2622,220,334,20,6
80.0,male,3037.0,2056,50,401,39,3
43.0,female,4824.0,2211,88,268,125,4
81.0,female,5633.0,1891,43,328,43,5
33.0,female,5645.0,2142,154,365,20,1
55.0,male,3041.0,1624,42,302,33,4
77.0,female,3535.0,1480,38,154,91,4
23.0,male,6217.0,2283,220,261,66,2
58.0,other,6210.0,2215,31,415,20,3
37.0,male,3035.0,2494,37,307,93,4
67.0,male,1034.0,2271,142,379,28,4
25.0,female,2517.0,2386,137,375,25,2
88.0,male,8926.0,2009,88,272,49,4
38.0,other,4824.0,2211,105,382,33,3
42.0,female,1813.0,2230,100,406,20,3
53.0,female,5618.0,1526,76,220,20,3
83.0,female,3534.0,1836,131,180,61,4
51.0,male,6515.0,2677,98,421,42,3
29.0,female,9709.0,2407,30,357,75,1
60.0,other,9711.0,2054,30,308,51,0
76.0,female,2011.0,1963,184,204,66,6
83.0,female,5013.0,2297,32,476,21,3
73.0,female,2542.0,2297,220,247,93,5
89.0,male,4825.0,2229,96,395,40,3
39.0,male,6222.0,2080,87,392,26,2
52.0,female,1812.0,1619,116,266,26,6
36.0,female,9730.0,1894,94,260,90,0
24.0,female,2546.0,2162,97,297,74,2
40.0,male,2547.0,2653,116,414,85,3
61.0,male,4817.0,2048,47,414,26,4
57.0,male,1044.0,2306,195,210,88,2
60.0,male,1033.0,2481,85,398,40,1
62.0,female,4820.0,1954,64,355,41,1
85.0,male,4811.0,2055,220,275,20,3
63.0,male,6513.0,2147,95,223,104,3
24.0,female,5022.0,2266,220,242,43,10
28.0,male,5022.0,2139,30,404,20,3
77.0,female,3543.0,2024,129,263,59,2
72.0,female,3549.0,1664,30,336,41,5
65.0,male,8912.0,2103,220,150,65,6
36.0,female,6221.0,2785,212,327,48,3
19.0,female,1024.0,2382,44,369,35,3
26.0,male,3517.0,1866,220,151,56,1
23.0,male,1033.0,2374,76,239,112,3
62.0,male,5025.0,1870,93,356,20,5
81.0,male,6516.0,1777,108,184,60,3
37.0,male,1036.0,1940,37,406,20,3
49.0,male,3549.0,2000,50,380,76,2
35.0,male,4823.0,2080,220,152,58,1
46.0,male,5646.0,2470,220,263,55,3
83.0,female,5615.0,2280,183,297,34,6
89.0,female,2545.0,2032,148,195,52,6
41.0,male,1825.0,2208,158,152,83,3
61.0,male,3514.0,2282,103,468,25,5
24.0,male,9721.0,2200,87,322,56,3
55.0,female,5014.0,2111,220,133,40,7
77.0,male,9722.0,2042,78,281,68,1
87.0,female,8926.0,1733,77,100,114,1
51.0,male,1033.0,2190,71,325,78,2
36.0,male,1041.0,2070,81,348,29,2
88.0,female,1826.0,2176,220,190,36,4
26.0,male,1031.0,2374,135,239,72,2
87.0,male,5045.0,2257,132,317,20,6
16.0,male,1047.0,2527,113,371,37,2
26.0,female,3513.0,2082,135,225,92,3
79.0,female,4823.0,2068,220,214,26,2
66.0,male,6224.0,2296,35,255,125,2
52.0,male,5622.0,2773,220,270,20,4
78.0,female,3511.0,1574,109,171,57,4
79.0,male,8927.0,2862,190,266,97,4
50.0,male,5617.0,2781,30,575,29,3
26.0,male,5022.0,1972,150,344,20,3
69.0,female,6216.0,1743,68,274,20,4
69.0,female,1034.0,2029,31,362,37,7
39.0,other,6514.0,1713,220,161,33,4
40.0,male,2518.0,2292,128,335,20,2
21.0,male,5011.0,2060,160,219,75,1
82.0,male,1822.0,2421,185,475,20,0
69.0,male,1028.0,1924,198,90,69,3
78.0,male,1819.0,1734,214,190,20,6
71.0,other,3511.0,2026,119,212,68,5
65.0,male,1827.0,2233,220,190,82,1
