"age","gender","zip_code","daily_kcal","protein_g","carbs_g","fat_g","fruit_portions"
81,"female","1825",1200,30,149,72,5
61,"female","2517",2120,204,364,20,2
49,"female","3534",1937,105,260,46,5
21,"male","3041",2355,117,395,52,6
62,"male","2014",2048,85,334,40,4
75,"female","4817",2072,32,274,83,4
69,"female","1825",1743,69,246,67,1
56,"female","3511",2281,30,303,84,1
87,"female","1028",1789,30,314,56,1
24,"male","9721",2255,148,226,77,4
64,"male","1825",2233,158,256,68,2
22,"female","4817",2564,198,343,56,3
64,"male","3534",2315,197,228,45,5
60,"male","9728",2342,220,261,20,4
55,"female","3026",1440,51,154,48,1
42,"male","6211",1939,203,230,29,1
25,"female","2014",1994,139,224,52,0
37,"male","3023",2095,146,248,80,4
78,"male","9721",2082,149,193,80,1
24,"other","3041",1713,135,130,53,3
51,"male","3515",1976,53,242,114,4
32,"male","4825",2541,89,402,28,4
46,"female","5012",1991,33,247,107,4
56,"female","3035",2309,129,447,25,3
76,"other","1033",2255,207,247,60,5
35,"male","3534",2760,159,272,78,6
29,"male","4816",2760,220,358,20,5
85,"female","1023",1959,42,392,20,5
56,"male","3035",2454,132,500,20,3
86,"female","1035",1881,185,226,30,6
66,"male","9721",2095,202,171,77,2
23,"male","2545",2619,149,303,67,2
70,"male","4825",2319,187,331,22,1
36,"female","3542",1799,126,270,42,2
64,"female","1028",1357,77,268,20,1
85,"other","9735",1540,45,145,62,4
64,"female","3035",2279,129,336,52,5
28,"female","5621",2097,135,328,28,2
50,"male","1046",2437,71,392,54,2
73,"male","1023",2165,124,378,30,5
22,"female","5646",2386,30,560,36,2
24,"male","6224",2080,75,351,40,2
80,"male","8921",1991,181,234,38,1
22,"male","1046",2423,66,203,144,3
72,"male","1028",1634,39,250,71,4
20,"male","5634",1903,109,348,26,1
48,"female","2014",2192,107,365,29,4
86,"other","6221",2371,202,193,99,4
49,"female","5025",1932,30,414,20,3
50,"male","5025",1668,44,321,36,9
72,"male","2014",2042,139,224,63,5
69,"female","5622",2135,220,161,40,5
40,"male","1046",2231,149,377,32,4
87,"female","5033",2035,52,317,56,1
19,"female","3026",1701,51,296,36,8
52,"male","1031",1794,80,267,50,2
56,"female","1813",1619,53,304,20,2
85,"female","3516",1704,70,237,52,1
81,"male","1031",1910,72,87,109,2
50,"male","1046",2437,220,86,69,2
58,"female","2517",2120,220,214,20,2
52,"male","3023",2282,54,194,151,7
66,"male","3514",2451,30,521,28,2
82,"female","1825",1543,75,213,20,4
23,"female","1036",2108,220,158,71,5
89,"male","4811",2210,55,502,47,1
22,"male","3035",2227,69,325,105,3
39,"other","6514",2083,32,373,37,3
80,"other","5646",1950,220,226,20,1
89,"female","3548",1891,36,215,122,3
25,"female","8912",2520,117,501,54,2
72,"female","9711",2195,149,353,29,5
50,"female","2014",2172,104,318,60,2
67,"male","3514",2569,104,330,110,1
79,"male","5616",2511,219,192,53,5
77,"male","5622",2392,150,392,20,4
28,"female","5616",2028,134,333,20,4
89,"male","1825",2246,220,207,49,5
47,"female","2545",2172,39,204,109,4
60,"female","1033",2324,85,379,41,3
68,"female","5022",2391,30,511,20,6
28,"female","9712",1937,58,263,86,0
20,"male","5045",2511,220,290,42,6
33,"female","8912",2105,212,238,20,5
61,"female","4811",2178,151,317,20,9
53,"female","5632",2129,129,381,43,4
22,"female","5612",2564,220,185,52,4
20,"female","1036",2108,190,213,31,2
61,"female","6535",1812,78,231,57,0
88,"female","9728",1723,178,179,47,0
20,"male","3026",2246,218,303,20,7
29,"male","5025",2368,175,376,20,3
55,"male","5014",1964,30,414,22,5
50,"male","3548",2119,50,401,20,4
49,"female","6514",1818,78,356,20,3
78,"female","2545",2297,139,273,71,3
43,"female","3515",1785,203,195,20,3
63,"male","1825",2165,220,207,52,0
59,"male","3542",2241,220,176,73,4
72,"male","9721",1976,30,332,62,4
69,"male","3026",2039,98,392,20,5
29,"female","1046",2006,30,360,20,1
75,"male","9721",2042,37,153,149,3
74,"female","3511",2385,68,400,52,3
50,"male","3548",2351,124,379,28,3
89,"female","2545",2127,126,322,37,6
26,"female","1823",1926,127,358,20,3
87,"other","5025",1868,40,373,36,3
82,"female","5644",2009,79,229,98,0
58,"male","4822",2132,57,408,32,1
19,"female","5634",1694,59,254,77,5
78,"male","1023",2196,144,291,51,6
61,"male","3534",2793,116,177,116,3
21,"male","3026",2298,62,460,21,2
35,"female","6221",2675,159,492,59,4
70,"female","3511",2026,64,325,58,3
47,"male","5622",2423,126,310,61,8
59,"male","9721",2138,69,322,68,0
18,"female","9711",2058,76,408,20,0
35,"female","3514",2412,139,239,102,4
32,"female","5646",1788,220,138,40,1
38,"female","3511",2208,72,371,60,2
34,"female","5033",1866,152,176,52,6
31,"female","1035",2593,207,268,119,2
30,"female","3024",2372,186,389,22,0
44,"other","3026",2597,212,427,20,3
87,"male","5646",2139,77,465,54,7
87,"male","5612",2125,157,335,20,3
73,"male","5045",2205,140,304,53,3
73,"male","1823",2252,102,460,20,2
61,"female","1825",1958,74,281,54,3
25,"male","3024",2404,151,160,113,4
36,"male","1036",2220,48,207,125,4
68,"female","9731",1200,70,139,55,3
56,"female","8921",2208,30,227,125,1
54,"male","5045",2343,147,398,24,3
30,"male","6211",2518,64,421,84,2
61,"female","6535",1685,131,242,35,3
52,"female","1033",1736,46,370,20,1
41,"male","9711",1922,138,261,40,1
23,"female","4811",2542,220,213,20,1
84,"male","1028",1794,80,246,63,7
66,"male","9735",2450,115,237,136,2
60,"female","1813",1658,77,294,25,1
62,"male","9735",2135,103,270,68,1
60,"other","6211",2215,140,338,44,7
87,"male","5632",2484,135,330,47,9
53,"female","1035",2208,137,336,44,8
50,"other","8912",2053,146,263,47,3
74,"female","5634",2016,85,260,49,2
75,"male","3548",2186,192,229,62,1
81,"male","3035",2269,220,126,134,4
70,"female","1036",1882,44,325,71,3
39,"female","4825",2212,47,462,38,3
56,"female","3548",2384,30,401,20,9
26,"male","5014",2512,220,279,20,8
74,"other","3035",1660,30,323,36,5
69,"male","1046",2150,34,316,84,5
32,"other","5634",1600,65,248,66,4
73,"female","3035",2548,192,257,94,2
87,"other","2545",2337,177,228,92,3
43,"male","6211",2216,35,255,106,3
29,"female","5025",1907,82,392,20,3
72,"male","3534",1723,51,245,68,4
51,"male","5045",2402,135,390,20,1
24,"male","3511",2315,90,349,57,0
28,"female","4822",1715,38,270,39,2
85,"male","3514",2524,61,375,76,2
44,"male","1031",2216,70,236,85,6
48,"female","1033",1923,30,409,20,3
72,"female","1028",1504,72,206,52,0
25,"male","5025",2298,38,560,33,4
86,"male","5644",1747,34,169,98,3
44,"male","5612",2322,207,325,29,4
45,"male","3515",2126,67,394,20,2
29,"female","3548",1728,178,122,26,3
21,"male","5646",2077,30,441,65,3
25,"male","8912",1925,196,221,27,3
24,"female","2014",2057,152,170,60,2
71,"female","5621",1797,56,320,52,6
23,"male","5646",2200,132,357,39,3
81,"other","2545",2261,117,233,77,5
61,"male","4816",2472,150,437,25,4
45,"female","6535",1601,139,279,32,4
70,"female","1035",2033,31,401,39,3
44,"other","6211",2853,220,241,21,4
28,"female","4811",2643,53,542,38,4
26,"male","3026",1945,54,387,20,4
61,"female","1023",2324,34,480,33,8
44,"female","3026",1791,80,416,20,5
62,"female","3542",1637,192,80,46,4
27,"male","5014",2282,220,142,31,6
20,"male","2545",2527,66,345,81,1
38,"female","3511",2208,125,335,33,2
59,"male","3515",1829,66,231,69,4
18,"female","2545",2038,89,349,29,5
61,"male","3534",2160,220,279,49,5
67,"male","9711",2061,156,284,62,3
21,"female","3035",2031,53,349,43,4
38,"male","4816",2755,220,428,20,1
75,"female","1028",1874,37,388,83,3
28,"female","5616",1910,201,155,52,3
31,"female","5634",2285,193,273,73,3
26,"male","8921",2398,89,304,89,0
89,"female","3511",1626,96,171,69,6
59,"female","3514",2047,58,348,32,4
75,"female","9731",1874,99,240,92,5
72,"male","6221",2403,59,204,149,4
32,"female","3035",2281,112,385,52,3
25,"male","1036",2112,146,357,35,2
42,"male","5646",2790,220,286,73,4
84,"male","3023",2108,79,219,126,4
22,"male","9728",2702,219,375,20,1
71,"male","4811",2195,116,317,50,5
32,"female","4816",2401,220,193,21,7
34,"male","8921",2398,154,141,140,1
58,"female","2517",1912,154,310,20,10
49,"male","6221",2323,132,381,59,1
75,"male","6535",1565,146,185,20,1
66,"male","6514",2079,55,418,23,3
79,"female","6535",1404,30,234,53,4
52,"male","3023",2282,38,378,37,2
77,"female","4822",1929,47,302,57,2
48,"female","1033",1736,90,291,20,3
70,"female","5632",2155,149,361,20,5
20,"male","5612",2401,220,317,24,5
60,"female","4825",1802,192,172,20,4
81,"female","6514",1499,69,314,20,4
73,"female","3035",2339,129,282,61,5
42,"male","5012",2256,77,442,21,1
83,"female","9731",1349,75,215,33,4
58,"female","3035",1972,30,402,21,5
26,"female","3511",1948,220,182,77,3
21,"male","3041",2109,108,280,51,1
68,"male","5012",1924,184,228,64,2
47,"male","9728",2686,220,327,20,2
87,"male","9712",2551,158,393,27,1
67,"male","9735",2409,115,198,142,3
89,"male","8927",1992,146,274,28,5
30,"male","5022",2139,112,443,20,9
74,"male","5646",2381,220,286,75,5
21,"female","3035",2031,43,332,97,2
61,"male","2545",2201,75,379,56,6
86,"male","6211",2221,130,442,20,6
64,"male","3041",2020,211,140,21,1
29,"female","1031",2026,55,272,83,4
65,"male","9731",1555,188,195,20,10
35,"male","3516",2066,82,260,77,0
20,"female","3023",2398,124,152,180,2
83,"female","3023",2055,148,142,104,6
88,"male","8927",2009,220,148,20,1
33,"female","4816",2369,199,360,20,2
87,"female","5634",1949,30,267,95,6
61,"female","5022",2047,158,324,20,3
35,"male","1031",2069,57,247,107,2
77,"male","1046",2150,33,415,20,5
32,"female","5622",2514,69,269,158,3
53,"male","9728",1852,76,286,30,1
49,"female","1825",1722,30,335,20,3
25,"other","5644",2324,220,220,45,1
81,"female","4811",1989,147,209,55,2
38,"female","5045",2237,146,362,48,3
35,"female","3514",2311,218,82,43,4
35,"other","6514",1668,220,105,31,3
32,"male","1035",2222,137,374,27,1
30,"male","4811",2347,136,362,40,4
22,"female","4817",2231,149,353,35,0
42,"male","3041",2177,220,171,31,3
32,"female","9735",2230,124,127,130,0
47,"male","5634",1899,112,298,28,3
25,"male","4825",2387,156,142,99,3
22,"female","3542",1798,112,230,60,2
81,"male","3515",1791,195,179,27,6
57,"male","1033",2190,46,486,39,3
23,"female","8927",2607,111,383,60,2
31,"male","9731",1696,183,180,20,3
86,"male","1036",2247,105,414,27,7
69,"male","8912",2146,96,310,64,2
46,"male","4822",2087,119,294,59,2
79,"female","5014",2117,220,197,20,3
75,"female","1028",1789,34,314,48,4
56,"female","5616",2011,96,345,48,4
38,"other","1033",2154,72,318,84,6
51,"male","1023",2212,207,321,20,6
64,"female","3516",1654,78,267,50,3
28,"female","4822",2212,104,310,74,0
73,"male","5612",2623,164,457,34,3
27,"male","1813",2281,30,477,54,4
33,"male","5014",2326,167,424,20,6
22,"male","9712",2720,129,331,79,2
68,"male","5022",2406,53,511,20,2
74,"female","5616",2382,95,334,67,6
50,"male","3511",2384,30,281,89,2
85,"female","6211",1786,61,277,22,6
49,"female","4817",1804,63,218,52,1
43,"male","3511",1942,134,214,53,3
43,"male","1036",2081,220,221,44,1
85,"female","8912",1540,30,225,39,4
73,"female","6224",1754,105,228,57,3
32,"female","9721",1770,156,142,88,3
60,"male","4816",2454,30,491,20,5
86,"female","5014",1592,81,301,25,2
62,"female","1823",1725,214,230,20,6
18,"male","9735",2117,179,182,20,0
42,"male","1033",2173,30,456,30,4
87,"female","4825",2035,200,234,20,4
51,"male","3514",2562,220,221,31,2
29,"female","3542",1913,120,333,49,3
25,"male","4816",2900,206,438,20,3
79,"female","3542",1644,30,310,42,4
72,"male","3511",1726,65,224,46,3
41,"male","9711",2252,52,357,53,0
57,"female","5612",2144,159,378,20,2
30,"female","8921",2523,79,345,93,1
19,"male","3026",2246,220,133,20,5
24,"male","6224",2080,51,404,43,5
57,"male","5025",2003,218,216,20,2
71,"male","4816",2154,65,441,20,10
50,"male","8921",3118,159,486,54,3
34,"female","5012",1840,66,263,33,3
59,"other","4822",2132,30,359,47,2
42,"male","6211",2286,33,316,142,2
27,"female","2545",2162,53,296,71,5
60,"female","4816",2066,79,295,36,3
64,"female","3515",1811,134,343,28,3
53,"male","1033",2190,46,402,49,3
51,"female","1031",1988,132,271,34,0
59,"male","3515",2411,74,262,143,5
22,"male","6224",1770,131,228,42,1
85,"male","4816",2125,50,350,46,0
72,"male","8927",2480,212,213,97,4
78,"other","3035",1660,62,290,23,2
18,"male","1813",2630,91,412,39,6
31,"female","5612",2040,159,176,54,2
53,"other","6211",1992,79,190,106,3
88,"male","4825",2524,111,470,21,5
39,"male","3511",2384,58,186,180,2
69,"male","6221",2793,57,575,20,4
81,"female","4816",2023,50,286,77,1
61,"male","2545",2336,88,237,141,7
78,"female","8921",1880,155,158,90,3
81,"male","1825",1962,104,209,79,4
27,"female","9711",2515,74,242,138,3
64,"male","3515",2321,103,375,28,1
69,"male","4816",2613,220,178,20,0
42,"female","3511",1755,35,270,52,4
32,"male","1035",2222,126,282,72,2
86,"other","9735",1859,103,273,49,3
64,"female","1825",1811,76,264,52,0
51,"male","3041",2137,110,398,20,5
61,"female","5014",2186,47,410,20,6
22,"male","4817",2769,220,138,56,2
26,"male","1028",1411,102,218,32,4
71,"female","1813",1921,127,277,50,3
62,"male","6514",1639,99,105,47,3
79,"female","5014",2352,61,488,20,1
22,"female","2014",2302,30,452,25,7
56,"female","5622",1956,220,221,29,5
31,"female","3531",2322,106,183,138,3
77,"female","5025",1384,82,301,20,3
25,"male","8912",2272,220,196,74,3
35,"female","6221",2309,220,242,20,2
71,"female","5621",1525,76,203,20,1
61,"male","5033",2218,104,259,72,0
73,"male","6514",1681,182,80,72,3
50,"female","1046",1962,55,379,20,3
18,"male","1028",1938,30,356,102,2
55,"male","5045",2343,185,297,28,1
40,"other","4822",1683,141,104,88,0
49,"female","8921",2208,32,227,126,3
38,"male","6224",1994,87,378,20,3
49,"other","4822",2002,88,123,102,0
77,"male","5646",2258,220,237,69,1
39,"male","2014",2201,85,318,48,4
89,"male","3023",2089,131,323,41,4
55,"male","8921",2602,30,372,96,4
22,"male","6514",2539,48,437,115,4
78,"female","9712",1948,90,155,115,3
86,"female","5646",1793,145,299,20,4
75,"male","3548",2272,217,237,49,3
23,"female","4811",2611,220,213,22,5
77,"female","4816",2169,66,350,58,1
43,"female","5012",1974,30,317,52,3
32,"male","5025",2304,70,492,51,4
35,"female","1031",2028,30,227,108,2
79,"female","6535",1650,44,359,20,4
40,"female","3026",1683,129,271,32,2
80,"male","4817",2050,62,324,71,3
19,"male","5033",2623,151,303,89,2
60,"male","5012",2282,30,388,43,3
29,"male","4816",2384,220,288,60,4
74,"male","5612",2415,53,430,24,3
59,"female","3514",2300,220,242,21,4
50,"female","6221",2309,169,282,28,6
37,"female","1031",2180,57,207,123,3
20,"male","1028",1894,30,338,45,2
56,"female","5644",1877,149,217,63,3
19,"male","9735",2552,56,296,128,2
25,"female","4822",1813,74,357,62,0
56,"male","5612",2527,220,388,36,6
55,"female","9731",1853,204,128,45,6
39,"male","5632",2417,220,187,51,2
41,"female","5014",1755,167,243,20,4
28,"female","6221",1856,114,252,57,4
53,"female","1813",2221,173,379,20,2
27,"female","2545",2266,83,163,125,6
53,"female","3035",2222,173,364,20,2
87,"male","5612",1898,138,185,53,2
18,"male","4817",2647,220,227,28,2
40,"female","4825",2112,220,207,23,2
66,"male","6535",2094,85,374,20,3
59,"male","5632",2159,194,352,20,3
76,"female","6216",2024,85,353,23,8
24,"male","9721",2200,160,243,79,3
20,"other","6221",2586,105,492,33,4
71,"female","1031",2234,72,365,30,3
38,"male","6221",2097,120,372,41,2
81,"male","5646",2353,220,263,55,5
55,"male","3026",2003,99,234,77,7
75,"male","9721",2223,184,181,68,3
45,"female","6211",2185,30,324,91,0
72,"female","3024",1940,30,402,20,7
29,"female","1823",2043,220,269,20,3
36,"male","2517",2577,43,406,28,3
88,"female","1031",2137,69,335,33,3
52,"female","2545",2172,105,342,81,7
59,"male","3542",2178,220,247,31,4
29,"female","1035",2436,84,438,51,2
41,"male","5634",2153,199,331,20,0
47,"female","5632",2402,31,401,38,2
43,"female","1023",2057,83,396,20,6
56,"female","4825",2417,84,410,42,1
42,"other","6224",2003,169,265,44,5
84,"male","9731",1878,99,279,35,0
80,"male","3515",1910,56,229,111,5
65,"female","5634",2055,85,394,26,5
30,"male","2014",2439,218,304,20,2
30,"male","1823",1920,131,332,20,5
22,"female","5646",2234,69,440,66,1
31,"male","6216",2312,220,253,61,3
38,"other","9731",1765,30,257,67,0
34,"male","4816",2384,220,317,20,2
77,"male","1028",1903,78,180,110,0
49,"male","9735",2013,32,193,146,4
47,"male","4822",1947,220,127,92,0
79,"female","5014",2055,30,412,28,7
78,"female","5646",1800,117,297,29,7
69,"female","4816",2151,149,363,60,7
44,"male","1028",2116,72,239,100,4
74,"male","2545",2340,220,92,103,4
71,"female","5621",1849,65,176,75,2
50,"female","6221",2451,58,475,29,3
82,"male","5621",1524,79,128,76,0
79,"male","9711",2400,150,281,71,3
27,"male","5014",2489,152,436,20,2
55,"male","5014",2084,102,404,20,8
50,"female","6216",1935,203,236,20,5
59,"female","5014",2186,88,406,20,1
75,"male","1033",2042,114,259,71,6
76,"male","5022",2353,173,424,20,2
75,"female","4816",1895,118,246,79,5
26,"male","6211",3045,46,442,76,4
59,"male","5632",2296,109,249,113,3
53,"male","1825",2102,220,216,20,0
72,"male","9711",2276,30,325,81,3
87,"male","5646",1953,191,200,32,2
86,"female","5646",1776,59,314,34,5
87,"male","9712",2551,205,314,38,4
71,"male","4817",1946,220,258,53,6
54,"female","1813",1958,138,194,70,4
54,"male","6224",2307,116,435,44,3
72,"male","9721",2200,149,80,105,3
32,"female","3516",2048,48,300,85,4
89,"male","1028",2000,220,196,20,2
61,"female","4822",2034,64,263,85,1
39,"male","3024",2418,141,218,63,1
64,"female","2545",2319,126,307,59,3
53,"female","9735",1944,30,194,124,1
73,"male","5616",1915,54,245,87,1
80,"male","4825",2423,150,232,102,6
63,"male","5045",2282,220,291,30,3
21,"female","3516",1694,74,237,49,1
41,"female","1813",2388,99,391,35,3
85,"female","3026",1524,188,203,28,2
50,"female","3534",1723,37,245,91,5
89,"male","9735",2210,64,310,93,3
61,"female","1823",1685,100,319,22,5
24,"female","1031",2171,48,462,36,0
35,"female","6535",1642,99,247,57,7
30,"male","5022",2139,93,438,20,6
71,"other","9712",2391,30,352,56,0
71,"male","5622",2407,220,270,20,3
74,"male","5045",2002,164,234,42,3
61,"female","1023",1818,146,196,31,6
80,"male","9711",2400,207,142,123,9
46,"male","1036",2448,157,303,71,5
62,"female","1823",1725,215,203,20,4
69,"male","8912",2324,81,402,56,3
89,"male","1825",2246,158,282,49,3
86,"female","3514",1868,40,317,44,6
70,"male","3026",2039,99,392,20,7
30,"female","4816",2401,160,306,59,2
89,"male","1028",2000,114,210,68,1
48,"female","2014",1982,85,334,47,3
88,"female","5014",1806,81,228,57,6
39,"female","6535",1634,121,251,20,2
34,"male","9721",2367,41,327,106,1
20,"female","4811",2310,220,280,75,4
65,"male","9731",2094,60,480,20,2
33,"female","6224",2314,89,503,20,1
33,"female","4811",2643,206,367,50,0
29,"female","5014",2199,96,385,20,6
18,"male","2517",2630,100,342,75,6
24,"male","4817",2297,30,322,96,1
80,"female","5644",1426,48,178,62,1
55,"male","1823",2157,181,389,20,3
57,"female","5632",1823,30,295,36,0
34,"male","8921",2381,154,141,177,2
66,"female","3516",1905,30,261,78,1
50,"male","5033",2334,77,352,60,2
87,"male","9728",2346,30,331,107,4
87,"female","5033",1550,62,270,46,1
25,"male","4816",2364,192,212,62,2
61,"female","9721",2037,159,129,130,3
71,"other","3531",2204,137,291,70,3
71,"other","5646",1949,57,329,28,5
74,"female","5014",1971,216,275,20,6
52,"female","5012",1931,30,296,62,1
48,"male","6221",2415,154,437,59,2
24,"male","9721",2176,160,226,79,3
52,"female","5012",1855,95,279,52,1
29,"female","1036",1939,114,295,22,4
56,"female","9712",2011,118,279,45,5
71,"female","2545",2024,37,242,103,1
37,"male","3023",2456,107,439,59,0
69,"female","8927",2668,79,215,158,6
18,"male","8912",2375,220,80,73,3
50,"female","6221",2093,30,351,46,1
75,"female","1031",1899,67,298,59,2
71,"female","3024",1851,106,257,41,2
64,"other","5646",2348,32,480,38,2
18,"male","5634",1862,101,370,20,3
27,"male","5014",2523,191,351,31,7
36,"female","6535",1622,139,219,20,2
85,"female","2014",1865,58,252,98,6
51,"male","3514",2391,220,242,21,2
65,"female","6224",2063,85,404,34,7
28,"female","3516",1874,85,211,87,2
79,"female","5621",2116,30,552,20,6
33,"female","4816",2456,160,224,103,1
86,"female","1035",1912,81,207,98,8
24,"male","4817",2753,220,275,38,2
41,"male","5634",2153,131,208,79,2
36,"male","1036",2220,220,145,66,1
57,"male","2517",2512,95,342,22,10
35,"male","5022",2367,220,367,20,3
85,"female","6216",1515,30,186,30,6
40,"female","3515",2317,193,358,22,1
61,"female","3024",2002,178,127,84,6
48,"male","3024",2173,96,395,20,3
53,"female","3035",2102,220,145,60,4
28,"female","4822",2097,119,331,43,1
37,"male","3516",2428,32,114,180,2
45,"female","4822",1769,74,186,101,0
62,"other","3515",1831,30,405,23,3
56,"male","3035",2228,64,383,58,4
84,"male","5025",1790,145,344,20,6
44,"female","3514",2467,115,461,21,0
24,"male","5632",2282,220,145,32,2
44,"male","5012",2677,118,337,96,3
85,"other","5025",1747,47,287,34,7
23,"female","1036",1723,58,286,35,3
57,"female","9731",1623,146,146,43,3
42,"female","5033",2421,30,360,93,3
45,"female","8912",2130,178,264,58,4
30,"female","3024",2221,63,324,82,0
71,"female","5621",1612,173,111,61,1
38,"male","6221",2417,30,316,103,3
46,"male","1031",2044,72,263,53,6
32,"female","9712",2094,61,308,97,1
46,"female","5634",2133,199,257,61,1
69,"female","1023",1770,153,100,81,5
35,"female","4811",2599,195,379,42,3
23,"female","1036",1886,123,260,29,3
41,"male","6514",2351,59,289,105,0
53,"female","1813",2286,117,433,25,8
30,"male","6221",2760,220,216,22,1
39,"male","3024",2427,186,360,44,4
58,"male","4822",1789,188,183,29,2
75,"female","6224",1754,156,124,56,4
55,"male","8921",2602,220,138,119,1
36,"male","1036",1935,67,254,80,4
74,"female","5014",1992,139,220,40,6
54,"female","9735",2221,30,316,94,2
56,"female","6211",1992,174,271,30,7
38,"male","4816",2658,220,391,20,2
71,"male","3516",1917,47,227,87,1
87,"male","1033",2138,74,430,20,4
62,"female","2545",2105,72,334,79,7
21,"female","2014",2189,30,452,23,7
70,"female","5632",2050,89,272,49,1
22,"female","3035",2031,79,377,28,4
21,"female","3515",1956,41,220,88,3
70,"male","3026",1945,87,324,20,2
29,"male","3514",2577,87,383,67,5
77,"male","9721",1882,65,255,80,3
47,"male","2014",2251,107,354,80,4
89,"other","3041",2356,133,378,30,3
19,"male","3024",2623,89,410,60,2
58,"male","1033",2481,220,209,39,2
87,"female","6211",1989,130,168,67,6
28,"male","4817",2506,98,484,60,1
82,"female","5616",1647,149,243,36,3
75,"female","9721",1895,44,88,121,3
71,"female","4822",1738,118,224,20,7
49,"male","5025",2066,195,243,47,7
32,"male","3026",2000,30,428,20,2
47,"female","4816",2664,220,438,20,3
39,"male","5033",2003,30,182,122,1
51,"male","3026",1876,150,255,23,3
39,"male","3026",2482,155,329,20,1
86,"male","1033",2303,134,311,34,4
35,"female","5646",1863,220,246,20,3
65,"female","1036",1956,79,211,84,5
27,"female","5632",2416,220,138,33,2
79,"male","1035",2777,150,426,28,2
83,"female","5634",1797,64,416,28,2
42,"male","9728",2391,220,213,37,7
78,"male","4817",2180,220,213,20,2
61,"female","5022",1994,144,309,20,8
27,"female","6535",1705,45,359,20,3
40,"female","5045",2479,46,539,20,0
33,"male","8921",2507,30,303,143,3
20,"male","1825",2060,96,260,57,7
28,"male","1046",2559,212,216,97,1
77,"male","6224",1810,131,352,20,3
34,"other","1033",1532,51,154,82,5
55,"female","9731",2004,30,419,28,3
80,"female","6216",1469,58,154,76,7
44,"male","3534",2385,220,232,28,7
38,"male","4816",2497,170,347,20,3
60,"female","9731",1785,54,320,41,6
70,"male","6514",2034,54,332,71,2
65,"male","3514",2765,125,239,111,0
32,"female","6224",2037,30,224,88,4
51,"female","5045",1583,208,136,103,1
32,"female","1033",1806,88,393,20,3
68,"female","4816",1928,82,319,36,3
49,"female","1028",2212,71,316,72,4
75,"female","8927",2592,115,347,123,5
80,"female","9735",1551,30,124,69,4
71,"female","1035",1978,136,284,28,2
31,"female","1035",2311,163,245,68,2
89,"female","3516",1704,34,237,91,1
32,"female","1033",1806,54,286,62,4
21,"female","5022",2861,87,572,20,6
28,"male","5025",1987,160,251,31,2
65,"male","5622",2543,137,398,20,4
31,"male","4811",2492,37,519,66,2
30,"female","4816",2401,160,369,66,3
89,"other","1825",1897,74,325,28,2
89,"female","5025",1707,30,375,20,6
82,"male","1033",2226,150,283,70,9
43,"male","9735",2234,220,154,20,1
76,"female","3023",1776,30,367,51,5
52,"male","8921",2364,45,114,176,5
53,"male","8921",2364,62,431,60,2
86,"female","8921",1733,34,310,43,6
32,"female","2517",2421,220,118,20,6
48,"female","1033",2012,71,386,20,5
30,"female","6216",1706,65,274,30,4
37,"female","3023",2154,199,142,78,2
81,"female","9712",2036,201,201,44,4
22,"female","4817",2520,30,420,27,1
61,"male","6535",1785,98,299,39,4
61,"male","5612",2196,133,355,40,4
18,"male","9735",2619,48,296,126,3
28,"female","4825",2334,69,268,100,4
39,"female","4825",2052,220,88,26,2
71,"female","5632",2151,65,283,93,0
85,"female","3026",1603,139,222,22,4
22,"male","5033",2315,123,414,66,2
58,"male","9711",2251,160,353,29,8
37,"male","1823",2495,44,435,20,8
65,"male","3515",2321,109,310,47,5
31,"female","3548",2149,193,257,31,2
50,"female","1813",2107,85,336,47,2
25,"male","5612",2459,139,405,40,1
21,"female","8927",2889,129,459,21,2
88,"male","1028",1644,30,155,85,7
77,"male","1028",2113,74,219,104,2
79,"male","3542",2178,124,186,98,4
76,"male","2014",2223,30,381,58,5
71,"male","2517",2353,137,392,26,10
54,"male","4817",2221,69,361,43,8
26,"female","2517",2170,220,229,20,6
28,"other","3035",2251,208,244,54,2
89,"male","2517",1977,30,473,20,6
56,"female","1813",1958,30,412,54,3
40,"male","1046",2037,97,337,31,4
76,"male","6224",1903,220,148,20,4
84,"female","5033",2006,52,282,61,2
75,"female","8927",2668,115,294,79,4
34,"male","5025",2036,220,282,24,6
37,"female","5012",1987,220,126,105,5
65,"male","3534",1971,58,388,28,10
71,"female","1033",2102,52,372,52,0
42,"female","2545",1632,65,195,49,5
23,"female","1036",2108,199,231,52,2
24,"male","3531",2470,53,458,29,4
36,"male","6224",2179,51,410,30,2
54,"male","3024",2437,192,389,22,6
33,"female","5632",2053,30,369,32,3
52,"male","5014",2346,207,424,20,3
86,"male","5621",2123,30,325,93,2
31,"female","3035",2563,151,427,20,1
67,"male","4825",2569,220,232,20,2
69,"male","8912",2268,137,408,20,2
88,"female","5646",1776,125,183,31,5
47,"male","9731",1936,85,336,20,3
50,"male","3041",2177,220,126,47,4
56,"male","9731",1721,131,183,21,10
52,"female","3023",1804,30,330,38,0
28,"male","2517",2535,220,279,20,5
61,"female","3514",2215,57,283,82,4
19,"other","8921",2351,168,183,92,4
88,"female","4816",1504,138,195,53,2
74,"other","3035",2337,71,247,113,3
59,"female","1046",1642,56,340,20,1
33,"female","4816",2221,79,295,44,4
69,"male","6221",2296,57,256,100,4
56,"female","6221",1943,40,329,47,4
27,"female","1028",1728,175,114,62,3
79,"female","3514",1839,49,348,32,5
