age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
55,male,1823,2241,126,427,20,8
88,male,6514,2237,220,251,40,3
71,male,6224,1844,172,241,20,5
62,female,6211,1890,39,390,20,6
54,female,3531,1817,33,229,85,2
21,male,1031,2061,30,447,20,1
23,female,1036,1886,30,309,71,3
62,male,1046,2097,120,340,32,7
18,female,3511,2058,30,314,82,2
21,male,5033,2200,115,329,43,2
33,male,5014,2065,220,282,20,4
81,female,3542,1355,30,80,126,3
51,female,1031,1935,106,304,26,1
69,female,5616,2281,90,299,80,4
47,female,2517,2538,150,481,20,10
30,female,1813,1884,97,275,42,1
44,male,3542,2198,70,418,27,2
24,male,8921,2298,72,396,39,0
73,male,1035,1948,220,161,44,7
31,male,5012,1925,128,260,44,1
45,male,5622,2346,220,330,20,6
88,female,5022,1854,119,217,57,6
60,male,3023,2328,220,118,86,5
51,female,4817,2184,165,267,48,2
57,female,3023,2168,52,399,36,1
74,female,5646,2186,89,413,22,3
36,female,4822,1964,96,172,89,2
63,male,1825,1952,45,356,39,5
80,male,9721,1918,65,281,59,3
59,female,3534,2120,121,167,105,3
50,female,1031,2064,90,378,22,4
28,male,4817,1860,30,319,65,4
35,male,1033,2036,108,257,66,2
86,female,5014,1952,176,273,20,8
56,female,5616,2165,96,318,51,2
39,male,9721,2232,30,345,87,3
48,male,5612,2354,172,364,24,5
59,female,9711,2424,101,239,110,4
56,male,3534,2305,115,187,127,4
68,female,1035,2207,102,409,20,7
36,male,5012,2487,135,158,148,2
64,female,8927,2334,194,254,62,7
49,male,5632,2725,220,385,21,3
85,male,8921,2218,125,243,79,1
29,female,1035,2235,207,207,61,0
28,male,5025,1987,215,294,20,8
51,female,5634,1915,182,124,76,4
54,male,2517,2383,41,522,20,6
67,female,5634,1683,220,80,31,5
47,female,9731,1958,43,417,20,2
83,female,3026,1577,71,249,29,2
52,male,9711,2032,220,127,67,4
27,female,5612,2465,97,458,29,2
26,female,6535,1726,47,326,28,3
88,female,9721,1775,144,234,31,4
27,male,6224,1785,117,211,54,4
86,male,4816,1974,40,373,40,3
38,male,4811,2126,148,233,59,0
24,female,5012,2042,217,195,44,4
39,other,5616,2242,124,368,33,2
62,male,1035,2330,116,361,44,1
48,female,8921,2461,87,346,87,2
74,female,8927,2684,115,330,98,4
61,male,2545,2172,220,145,26,5
46,male,6211,2409,165,365,33,2
63,female,1046,1588,88,157,68,4
87,female,5634,1808,30,354,33,2
47,male,1036,2470,55,154,176,1
29,female,5014,1998,55,316,54,4
47,female,5634,1987,156,321,20,2
78,female,3534,1915,122,202,68,6
33,female,5616,1673,88,218,47,5
86,female,9728,1899,149,269,24,4
60,female,6514,1942,30,371,39,6
61,male,5634,2403,123,398,32,4
40,female,3511,2144,124,196,98,1
84,male,3542,1869,40,261,76,8
20,female,4811,1951,34,213,113,5
39,male,3041,2092,162,249,59,5
48,female,3026,1893,117,348,20,5
52,male,1035,2293,140,385,20,8
52,male,1825,1775,120,180,66,2
28,male,5033,2310,124,124,149,2
34,female,1825,2155,112,331,47,6
24,female,8921,2150,201,183,69,3
59,male,5033,2161,30,348,71,5
43,female,5644,1914,58,295,62,1
58,female,3515,1670,129,251,20,4
60,male,5045,2026,131,369,20,1
68,female,3035,1953,30,412,23,5
57,male,1035,2354,220,232,43,6
64,male,1825,2068,220,217,26,0
60,female,1033,2219,115,364,39,4
64,male,5025,2094,65,427,20,2
62,female,8912,2186,36,459,24,2
40,female,3515,1747,49,336,20,4
35,female,6535,1455,68,270,20,3
74,female,1813,1723,30,373,23,1
42,female,3514,2479,50,459,48,3
57,other,8912,1653,50,239,49,2
32,male,8912,2243,220,171,45,4
49,male,3534,2494,30,491,52,4
56,female,5612,2131,220,220,20,9
63,male,5644,2407,146,280,76,1
55,male,5045,2480,190,382,29,1
43,male,3516,2055,145,268,42,1
87,female,5033,2035,179,90,105,1
54,male,2545,2184,105,285,64,4
76,male,1023,2462,154,375,37,7
71,male,3035,2220,164,308,46,2
58,male,2517,2138,188,314,24,0
81,female,5616,1790,30,304,54,7
27,male,2545,2071,197,272,20,4
84,female,1033,1684,109,244,32,1
79,female,6211,1714,30,347,24,3
54,male,1028,2114,30,422,45,2
70,female,1035,2029,140,251,49,1
55,female,4811,2488,173,292,61,4
37,female,1028,2050,43,213,109,1
75,male,9721,1964,102,254,64,3
35,male,6211,2156,186,277,37,3
40,other,9712,2277,121,234,94,3
55,female,3516,2269,50,231,124,3
78,female,1035,2196,160,247,62,1
45,female,6211,2377,169,218,94,5
53,male,8921,2078,30,193,139,2
20,female,3534,1772,55,344,24,2
26,male,4825,2050,192,224,38,2
22,female,9735,2260,161,93,137,5
23,male,2545,2781,220,227,63,3
80,male,3035,2423,98,311,84,4
78,female,6221,2319,30,450,46,4
77,female,5025,1642,30,336,22,1
22,female,5012,2037,45,362,43,5
23,male,5646,2286,136,322,50,2
38,male,5022,2497,206,422,20,4
58,other,3516,2095,144,210,76,4
42,male,6224,2121,149,258,52,1
53,male,4825,2288,170,349,26,2
30,female,4816,2372,220,206,21,4
70,male,8927,2347,76,392,52,4
40,female,3041,2229,48,155,157,2
22,male,2014,2375,78,160,158,5
71,female,9721,2226,65,407,36,0
83,female,1031,2280,33,412,56,5
19,female,4822,1984,62,232,89,0
49,female,5632,2010,41,270,85,4
77,male,3548,1735,96,313,20,3
68,female,5033,2049,30,410,43,4
79,female,5045,1848,68,321,32,3
47,female,5632,2057,220,182,37,2
44,female,4817,1609,30,207,79,1
69,female,1033,1818,77,238,57,4
29,female,1825,2350,30,362,93,1
35,female,5646,1788,57,321,24,6
61,male,6211,2160,220,189,20,5
66,female,1036,1741,88,203,62,6
26,female,4816,2611,157,334,72,5
54,male,3024,2546,80,239,143,1
44,female,5612,1646,208,80,61,1
54,female,6221,2503,220,150,37,0
87,male,5634,2242,115,431,20,5
23,female,5616,2401,207,245,65,3
89,female,6221,1797,30,265,77,2
50,female,4822,1763,80,131,103,2
73,male,2545,2238,134,357,26,4
48,female,3515,1785,68,275,46,4
40,male,4825,1939,49,295,59,4
73,female,6224,1754,124,240,33,5
67,male,4825,2277,84,395,40,3
28,female,5014,2177,70,445,20,3
68,female,5022,1936,30,454,20,4
72,female,3534,1905,126,233,52,7
45,female,3035,2856,102,574,20,2
84,female,1035,1909,30,199,110,4
64,female,4822,1783,50,161,109,1
42,male,9728,2227,161,239,75,5
18,female,6224,1757,85,254,47,0
66,female,9721,1965,147,229,48,2
33,other,3515,2083,195,236,34,3
72,other,4811,2155,30,465,23,2
55,female,3023,2146,30,267,110,1
51,female,2517,1817,30,408,20,5
29,female,5612,2336,167,291,48,4
69,male,1825,2197,83,421,20,3
29,female,5025,1637,179,214,20,3
48,female,3026,2229,186,266,45,1
78,female,8921,2169,37,344,73,4
84,female,5632,2119,42,229,116,4
89,male,2014,1869,30,359,33,3
86,male,1028,2028,123,332,29,7
58,female,6211,2300,148,324,43,9
32,male,4825,2714,81,438,62,2
78,male,8921,2466,30,321,124,1
75,male,5616,2343,95,339,67,3
89,female,9728,1432,64,175,48,6
64,female,3023,2053,152,80,131,4
28,male,6514,2448,89,210,141,2
54,male,4811,2292,167,278,61,6
50,male,3026,2158,115,347,29,3
78,male,5012,2264,114,85,161,6
46,female,9721,1885,70,265,60,2
41,female,4816,1936,159,224,43,5
23,male,3511,1931,134,180,71,3
78,female,1031,2189,200,197,64,4
72,male,9712,2074,81,275,77,1
20,male,5612,2401,152,393,21,3
49,female,5014,2072,136,332,25,5
52,female,1046,1966,174,233,42,7
51,female,5634,1690,97,271,20,2
84,male,5634,2397,117,277,95,1
28,male,3041,2370,30,381,87,2
40,male,2545,2080,51,242,100,2
31,female,1046,1742,88,280,21,3
35,other,3041,2104,58,445,20,5
83,male,9721,1753,48,139,111,4
85,female,4811,2141,220,218,23,4
21,female,1825,1974,106,253,60,2
63,female,6224,2105,111,283,58,4
34,male,4825,2684,190,170,142,7
31,female,2517,1861,125,298,21,3
39,male,5632,2928,86,365,123,1
31,female,5634,2092,198,243,39,3
53,female,9735,2221,30,195,145,2
89,female,5616,1626,81,256,24,7
60,female,9721,2165,33,313,85,4
70,female,5632,1677,40,290,44,2
53,female,3531,2005,105,303,42,3
19,female,5025,1715,184,237,20,5
24,female,9731,2077,130,279,49,4
37,male,9711,2486,192,222,93,5
35,other,3516,2278,40,204,141,1
78,female,5045,2178,220,278,20,2
78,female,9712,1948,108,312,28,2
79,female,3548,1673,165,219,20,3
63,female,3041,2022,40,289,72,6
58,male,1036,2262,68,371,52,0
64,female,1825,1958,34,383,34,2
47,male,5622,2572,170,443,20,1
66,male,9711,2181,57,347,56,5
75,male,2517,1688,81,305,22,10
72,male,3514,2009,219,217,31,4
62,male,1036,1955,43,258,77,4
22,female,6211,2581,220,224,75,4
70,male,3515,2272,109,411,20,5
44,female,3514,2419,48,364,79,4
71,male,4817,2042,57,414,20,5
56,female,3511,2231,108,237,90,3
81,female,1028,1444,88,187,41,5
42,male,3023,2656,116,214,151,1
85,female,5045,1708,76,247,51,2
78,female,9712,1344,220,80,23,7
41,female,3511,2435,117,268,106,1
52,male,3516,2336,41,374,77,9
56,female,5622,2525,220,372,20,3
73,female,1036,2137,89,270,82,5
67,male,3024,2296,91,391,47,2
79,female,1023,2067,70,395,32,0
44,male,5025,1581,54,331,20,3
54,female,5612,2129,38,485,20,4
49,male,3041,2325,220,95,73,4
83,male,6224,1868,76,348,21,2
39,other,1035,2394,166,284,65,4
60,female,4816,1968,196,195,55,4
26,female,6535,1736,126,287,20,5
79,female,3511,2338,30,143,176,3
45,male,9731,2222,30,435,49,0
42,male,1023,2058,94,382,20,6
59,male,3542,1976,76,345,25,1
53,female,3026,1877,72,354,21,5
79,male,5014,1959,220,229,20,2
56,female,3542,2484,48,375,91,2
55,male,9735,1755,134,213,41,2
25,male,5621,2324,107,289,80,1
19,male,9731,1916,49,373,28,3
46,male,5632,2397,137,345,51,2
89,male,4811,2702,207,247,97,7
84,female,3514,2594,114,391,65,3
63,male,9712,2019,199,170,58,3
63,female,6216,1764,170,222,20,1
46,female,5616,1910,61,317,50,4
30,female,1825,2136,40,354,61,2
18,female,3026,1926,78,324,28,5
42,male,2014,2344,147,395,22,2
40,male,5632,2443,180,407,20,4
31,male,9728,2052,115,273,57,4
36,other,4816,2268,136,280,63,5
19,female,5646,2073,30,292,99,3
61,male,3534,2160,75,379,39,5
84,male,8912,1959,43,402,20,6
67,female,1823,1621,220,107,20,7
50,female,1813,2107,87,379,33,5
48,female,5646,2044,167,291,28,4
40,female,4817,2003,53,300,67,1
28,female,3531,2429,124,343,61,4
61,female,1023,2102,148,291,35,6
58,male,1036,2135,89,293,60,3
18,male,2517,2375,220,194,20,4
47,other,6224,2035,90,215,90,4
38,female,3515,2434,202,350,28,3
30,male,1036,2516,55,421,70,2
68,female,5621,1612,77,147,77,3
55,male,8921,2085,32,129,161,1
63,female,6535,2210,108,380,27,2
69,male,8912,2091,110,347,28,5
88,female,9728,1907,163,210,39,2
75,female,3516,2415,48,348,90,2
62,male,6514,2079,51,352,49,6
81,male,3024,2593,38,565,20,6
52,female,5045,2314,43,529,20,2
88,male,1823,1892,30,433,20,7
72,male,2014,2223,107,334,49,4
64,female,9728,2270,151,275,69,8
83,male,1823,2691,30,600,20,4
55,male,2517,2075,220,182,20,6
69,male,6221,2568,115,439,42,2
38,female,3516,1822,73,242,62,1
87,male,5014,2053,165,236,49,7
62,male,5612,2201,191,354,20,3
74,male,1028,2104,55,340,55,2
51,male,3041,1713,58,175,76,5
80,male,4817,2226,95,251,94,9
23,male,2545,2527,110,414,49,2
26,male,8921,2734,220,227,100,4
54,male,5045,2221,220,245,34,5
70,female,3542,1825,76,164,95,5
76,male,5022,2119,220,260,20,3
49,male,3542,2128,96,367,38,7
64,female,3035,2410,54,345,92,7
57,female,1031,1865,30,262,83,1
87,female,5033,1631,41,280,35,2
65,male,4817,2098,30,291,108,1
48,male,1046,2511,220,209,20,3
87,male,1825,2215,158,231,73,6
25,male,9711,2592,143,437,31,2
88,male,6221,2592,197,361,34,5
29,female,6514,1700,220,153,20,6
38,male,3514,2463,213,379,20,4
77,female,1823,1423,116,234,20,6
70,male,1825,2052,97,311,54,3
87,male,3516,1524,30,225,56,4
71,female,5632,2155,77,309,68,5
63,female,3024,2554,32,572,20,3
42,male,8912,2233,98,309,70,0
18,female,4816,2003,43,286,78,3
26,male,5634,2260,30,366,72,2
39,male,8912,2153,177,270,40,1
20,female,6221,2091,89,335,44,2
54,male,5622,2880,220,344,32,3
73,male,5622,2432,104,258,109,10
87,female,1825,1891,37,221,97,5
53,male,5632,2410,45,448,45,1
81,male,6514,2108,220,116,71,2
88,male,9721,2551,202,216,96,3
79,female,5616,2059,30,405,40,3
51,female,5045,1583,220,156,20,5
41,male,1825,2566,175,439,20,5
88,male,1825,1772,150,225,22,4
35,female,2517,1991,220,224,20,2
47,male,5022,2465,53,558,20,4
23,female,6211,2337,160,351,32,1
75,female,3023,2271,155,323,43,4
64,male,4811,2409,220,86,93,2
24,male,5014,2071,220,188,43,4
33,male,3026,2243,134,178,119,7
57,male,3542,2370,220,92,57,4
56,male,3511,2333,142,326,44,3
75,female,1036,1882,147,122,86,5
37,male,6514,2561,220,229,46,4
84,female,9731,1533,32,242,45,5
50,female,6514,1981,220,127,33,1
77,male,1046,1775,61,324,24,8
35,male,1028,2289,220,205,39,5
20,male,1035,2219,84,325,64,4
21,female,5045,2155,174,157,92,3
44,male,6216,1946,118,335,20,7
86,female,1035,2024,81,279,72,6
21,female,4817,2535,88,370,77,2
44,female,1813,2286,30,463,38,8
25,other,3023,2604,48,429,77,0
85,female,9735,2003,87,168,109,3
66,female,3035,2209,139,354,31,4
72,female,5621,1591,54,201,65,2
69,female,2517,1858,177,282,20,4
65,female,1036,2046,111,213,80,4
73,female,4811,2440,84,475,28,3
18,male,9735,2488,48,394,84,5
80,female,4822,1652,165,80,95,1
71,female,9711,2491,192,154,123,3
71,female,1033,2324,41,443,43,3
46,male,1031,2498,56,207,162,4
75,female,4817,1949,30,420,20,7
45,female,8912,1904,79,340,20,1
21,other,1031,2177,114,307,55,3
83,male,5012,1562,30,227,53,1
34,female,8912,2094,30,386,56,4
25,female,3041,2125,215,203,56,1
62,female,3542,1635,30,376,20,4
34,female,9731,1769,134,215,38,3
79,female,4825,1822,49,288,52,2
49,female,6514,1474,35,250,37,2
18,male,4817,2601,220,221,28,4
86,other,3511,2142,92,315,59,0
55,male,3026,1489,69,174,64,2
36,female,3534,2091,30,459,20,0
66,female,6216,2125,202,303,20,5
56,male,5616,2058,186,256,33,3
20,male,5025,2239,113,421,20,5
72,male,4825,2482,159,332,60,2
46,female,8927,2043,30,407,38,2
68,female,3516,1514,147,192,20,3
82,male,6535,1478,37,217,52,2
61,female,5014,1764,105,319,20,4
66,male,5632,1802,30,362,32,2
36,female,6535,1622,146,178,36,1
35,male,5616,2541,43,398,84,3
47,male,3516,1912,43,255,86,0
79,male,3548,2165,105,219,96,5
55,female,9735,2414,185,156,113,3
43,male,3511,2586,30,501,58,3
74,female,4817,1805,183,204,32,5
79,male,3531,2203,53,303,94,1
82,male,3548,2102,30,292,87,4
39,male,3026,2284,155,381,20,2
69,male,3041,2268,188,299,36,4
60,female,4816,1608,80,205,48,1
50,male,4817,1678,117,213,43,2
46,other,8912,2117,177,281,30,3
26,male,5012,1948,79,250,72,2
37,male,5634,1832,73,304,33,5
57,male,5632,1971,44,307,74,1
81,male,3035,2271,165,283,52,5
80,female,5045,2059,64,351,47,5
31,female,3516,2235,39,265,112,2
66,male,9735,2067,57,181,131,2
24,female,3516,1795,30,262,74,1
66,female,6514,1417,43,213,39,2
42,female,5622,1991,163,335,20,3
50,other,6211,2853,220,286,41,0
69,female,5012,2099,92,348,35,7
48,female,3024,2019,82,380,20,5
76,female,5014,2598,220,242,48,7
56,female,3035,1943,53,228,89,4
89,female,3511,2057,41,252,100,1
63,male,5616,2026,30,303,83,3
39,female,3026,1774,63,365,20,3
73,other,9711,1680,62,95,120,2
47,male,5634,2223,40,452,33,3
56,female,8921,2208,57,399,53,4
27,female,2545,2214,53,308,84,4
26,male,9721,2500,129,284,98,0
59,female,5014,2087,195,210,47,7
31,female,4816,2302,199,118,115,3
89,other,4825,2087,198,254,31,2
79,male,5045,2002,127,283,38,4
68,male,9712,2010,54,236,94,0
70,female,5045,2143,53,427,22,5
60,male,5621,2192,93,392,31,3
22,male,3511,2647,30,251,173,1
46,male,5616,2354,114,459,20,6
53,male,5014,1964,30,401,29,4
83,female,3548,1668,85,243,34,8
33,female,4816,2220,139,299,53,3
53,female,5632,2273,149,385,20,5
42,female,1823,1809,220,230,20,3
27,male,9712,2330,168,262,63,4
25,male,1033,2142,79,314,64,0
44,male,5634,1949,58,366,29,2
23,male,8921,2328,158,289,56,3
22,male,4817,2769,220,139,63,2
43,male,2545,1727,71,117,109,5
32,male,3041,2129,125,321,35,4
57,male,5616,2061,220,204,20,5
19,female,8927,2470,152,432,20,2
39,female,3516,1792,159,117,81,1
50,female,2517,2030,114,381,20,5
87,female,9712,1820,127,99,103,1
63,female,5634,1375,67,219,31,4
81,male,5646,2013,74,304,59,3
42,female,6514,2106,30,482,20,3
50,male,3511,2384,77,379,66,0
48,male,5622,2565,185,437,20,4
81,male,5012,1691,184,121,55,1
87,male,6211,2198,66,458,20,5
87,male,5612,2211,155,355,20,4
72,female,3548,2181,143,361,20,2
54,female,6211,1889,87,285,36,2
56,female,1035,1992,37,272,83,5
88,female,5045,2250,96,335,58,5
38,female,5012,2101,86,378,30,2
42,male,3511,2401,112,304,80,1
82,female,3515,1800,194,195,27,4
45,female,2517,2727,177,250,112,3
34,male,5646,2226,123,282,63,3
58,male,3548,2191,148,243,70,3
41,female,6514,1598,188,181,20,3
82,female,8921,2335,147,176,119,2
83,male,1046,2615,220,213,78,2
40,female,3534,1974,145,228,42,1
56,male,6535,1785,30,402,20,4
88,male,6221,1981,50,362,41,4
71,male,3548,2243,99,421,20,1
33,male,4811,2245,193,343,20,0
60,female,3026,1213,43,245,20,3
62,male,9728,2592,126,381,67,3
65,female,1036,1925,104,180,89,5
19,male,1825,2377,61,403,53,0
39,female,3026,2030,114,341,34,4
79,female,4822,1734,93,186,63,4
35,female,1028,1530,117,171,41,0
39,female,9711,2399,160,185,115,3
41,female,3511,2162,30,384,70,2
30,female,8921,1928,139,189,65,3
29,female,4817,1983,112,230,74,2
42,female,9721,1951,51,315,53,1
80,male,4825,2165,220,237,20,3
18,male,1046,2398,137,117,153,2
38,male,9735,2103,220,188,53,1
22,male,1023,2186,113,386,20,4
58,male,5622,2602,125,502,20,10
36,male,6221,2417,110,409,42,8
75,female,5634,1588,94,255,26,3
60,male,5012,2282,142,238,79,10
74,female,8912,1609,30,244,63,3
63,male,8921,2725,109,191,168,4
49,female,9731,1364,30,256,32,1
79,male,1031,2156,69,191,125,3
52,male,2545,1932,220,164,39,4
86,male,9721,1916,134,240,47,5
89,female,3023,1869,73,324,31,1
60,male,3534,2542,115,426,38,5
66,female,3511,2230,42,219,133,5
36,male,3041,2359,220,154,62,7
76,female,5012,2077,43,256,97,6
66,male,6216,2332,156,246,79,3
82,female,3542,2288,58,322,81,2
37,male,3516,2066,82,419,20,1
74,male,4816,2145,48,317,79,6
51,male,5621,1998,79,257,71,4
31,male,1813,2585,71,545,20,4
30,male,6221,2369,113,346,63,6
58,other,3515,1983,63,415,20,6
41,male,9711,2252,52,324,81,2
25,male,5632,2802,220,302,21,5
48,female,3514,2429,220,291,31,2
65,male,6211,2419,220,310,20,5
40,male,3024,1994,101,322,37,2
86,female,1035,1931,185,232,30,6
74,female,1825,1200,30,240,20,4
54,female,9735,2032,42,136,146,0
85,male,1825,2446,220,209,21,2
49,other,3024,2332,220,212,27,1
28,male,8912,1922,112,311,22,3
20,other,4822,1948,30,296,85,2
85,female,5646,2086,215,290,20,9
87,female,6514,1633,30,307,35,4
71,male,3026,2249,76,485,20,3
25,male,1033,2394,135,216,113,3
39,female,6211,2019,60,331,41,2
20,female,3534,2484,54,400,80,1
21,female,1035,2236,102,388,28,1
35,female,5014,2078,186,334,20,5
59,female,9711,1983,95,331,28,3
22,male,9711,2077,48,312,70,1
88,male,1028,1644,81,141,78,5
50,male,1825,1857,162,248,20,2
36,male,1036,2561,132,479,20,2
55,male,5033,2384,220,304,30,6
74,female,3534,2263,220,198,56,7
40,female,3516,1497,63,196,51,2
21,female,9712,2366,91,94,180,2
21,male,3026,1945,220,214,20,3
79,female,3542,1756,220,135,20,2
26,female,6514,1816,85,305,33,0
63,female,9735,1765,30,203,84,3
45,female,3542,1972,103,347,20,4
73,female,1046,1823,62,352,20,3
22,female,5616,1910,174,257,20,3
82,male,6224,1553,78,282,20,4
68,female,5646,2349,199,250,63,2
50,male,1023,2379,175,393,20,2
32,male,6514,2567,188,386,23,1
88,male,4822,1705,34,209,79,4
39,female,6535,1273,53,185,38,3
53,female,5632,1594,88,101,92,3
46,female,5012,1980,69,240,80,7
34,male,3041,1996,115,332,28,3
47,male,5622,2555,220,356,21,2
28,female,5616,2028,206,164,53,5
18,male,1813,2646,34,503,54,3
38,female,1028,1912,56,195,102,3
26,male,2545,2377,63,410,55,3
47,female,2014,1742,112,101,104,2
80,female,1023,1992,124,339,20,3
29,female,1031,2116,163,265,43,4
18,male,5022,2449,106,329,75,6
25,female,1028,1435,69,205,39,3
54,female,1825,1635,136,219,20,1
37,female,5022,2071,162,324,20,3
53,female,2014,2722,112,448,49,4
20,male,5612,2336,160,268,72,2
41,female,9711,1946,108,256,51,1
47,male,3024,2289,30,303,116,3
49,male,5621,2330,136,371,30,2
57,female,5612,2238,68,455,20,8
74,female,5634,1847,30,253,94,8
51,male,2517,2079,114,371,25,3
78,male,1813,2146,142,358,20,0
56,male,6535,1944,98,395,20,6
36,male,5634,2159,220,193,34,2
34,female,3514,2698,220,428,20,1
41,male,3534,2137,99,259,77,3
61,female,1035,2356,111,298,77,1
35,male,6221,2930,220,333,77,1
83,male,3542,2073,220,134,49,3
52,female,8921,1818,211,172,29,1
80,male,5621,1624,173,153,41,2
67,male,5014,2672,69,556,26,9
42,female,3041,1755,181,124,56,4
34,female,3026,1803,80,270,42,6
71,female,9712,1887,57,176,106,3
41,male,4811,2334,62,336,79,1
35,female,3542,1809,48,133,123,3
84,other,4816,2277,181,170,95,3
52,female,5033,2023,87,321,37,2
21,male,3041,2109,152,325,27,3
53,male,6224,1608,220,142,20,2
51,male,5632,2343,183,280,49,2
80,male,8927,2584,97,508,20,4
69,female,5622,2033,218,243,23,1
31,male,2517,2121,202,301,20,3
28,male,5025,2366,181,410,20,4
61,male,3041,2107,52,383,36,6
21,female,6216,2171,107,408,20,2
40,male,3023,1957,30,409,40,5
27,male,1825,2193,42,342,69,3
19,male,6514,2299,220,293,28,3
84,female,5033,1895,82,279,51,4
24,male,5632,2523,220,284,20,2
18,female,2545,1949,35,360,41,3
85,male,3542,1953,30,156,131,8
31,male,1825,2462,135,264,90,2
76,male,3511,2178,30,293,105,1
20,male,5045,2387,139,382,28,5
29,male,5033,2435,30,230,158,2
25,female,6221,2238,80,196,120,2
68,female,6216,1743,37,253,69,5
62,male,8912,2146,95,378,24,2
52,male,3515,2185,116,330,45,5
35,female,5612,2230,220,188,62,1
24,male,5634,1976,74,308,49,4
58,male,9711,2212,124,248,84,2
34,male,4822,1864,85,229,66,3
60,male,3511,2674,102,430,63,3
67,male,9721,2061,44,317,69,3
79,other,6221,1718,132,223,33,0
53,other,5616,2163,30,438,33,5
18,other,1033,2454,94,330,80,2
38,male,5033,2060,46,182,122,0
79,male,5622,2806,35,407,113,6
56,male,8921,2417,220,263,38,0
62,male,3023,2256,33,194,151,1
50,male,3515,2348,130,408,26,3
29,male,1823,2269,149,292,51,6
82,male,4811,2068,147,196,79,1
73,male,6514,1602,99,256,23,2
89,male,3024,2333,131,328,50,5
79,female,4822,1648,68,180,72,2
38,male,6535,1821,101,299,23,4
36,female,5644,1949,180,187,62,1
35,male,1813,2385,77,361,70,3
84,female,4825,1830,146,131,89,7
58,male,1036,2171,102,293,73,4
50,female,5634,1672,50,330,20,6
87,male,5646,2031,56,404,20,2
61,male,8927,2271,210,310,20,3
83,female,5632,2236,175,227,70,6
88,male,5646,2159,149,357,20,7
23,male,9731,2141,220,190,52,1
44,female,2014,1950,39,346,42,4
70,male,3534,2167,98,163,124,7
76,female,6211,2026,70,338,48,5
28,female,5634,1816,101,314,23,3
40,male,1046,2231,40,415,47,3
57,male,5621,2118,128,325,34,1
75,male,8912,2263,54,409,43,4
26,female,1823,1611,76,320,20,5
61,male,4816,1969,141,333,20,3
39,male,3511,2468,187,269,79,0
33,male,1823,2029,148,348,20,3
55,female,1825,1972,51,258,83,6
47,female,1825,2151,185,235,58,5
63,female,5646,2108,133,281,54,5
40,female,9728,1977,48,128,138,2
77,female,1823,1535,149,243,20,3
23,female,6224,2183,64,385,43,1
80,female,9728,1581,89,297,20,3
20,female,5014,2017,143,296,30,6
70,male,3024,2062,117,348,23,7
42,female,6211,2410,120,369,47,3
45,female,3515,2158,220,252,27,6
19,male,5012,1993,109,263,46,1
68,male,2517,2517,220,258,31,6
29,male,1033,2090,30,308,79,3
65,female,1825,1923,57,401,20,0
70,male,6224,1874,143,191,58,4
78,female,5646,1839,119,169,75,5
68,male,8912,2103,109,188,98,5
39,female,1023,1999,68,269,75,2
71,male,9721,2432,55,462,40,3
77,female,3534,1485,127,171,38,7
40,female,5634,2305,62,348,75,6
26,male,1825,2173,150,152,103,4
82,male,3516,2247,160,258,60,0
28,male,5632,2288,152,372,20,4
60,male,9728,2687,157,372,64,3
35,female,3041,2088,164,280,36,6
27,female,3041,1965,71,305,54,4
73,female,6216,1950,164,271,20,6
28,female,3514,2448,124,356,65,3
66,male,9728,2414,91,423,42,4
67,female,5014,1637,102,263,20,5
22,female,3023,1953,69,373,25,0
30,male,5012,2367,220,180,20,0
75,female,9731,1384,31,145,75,4
54,male,5622,2525,91,506,20,1
26,female,5646,2386,220,212,69,3
89,other,3511,2084,108,98,142,1
37,female,6216,1799,161,169,58,3
18,male,5616,2302,155,380,20,3
84,female,1031,2297,158,113,140,6
19,male,9735,2117,57,236,103,0
57,female,4822,1379,76,211,31,3
89,male,1028,1678,72,206,67,3
59,female,2014,2129,194,210,56,2
60,female,9735,1734,53,227,71,0
45,male,1023,2063,162,172,84,5
27,male,3026,2368,113,414,28,3
59,female,8927,2266,65,437,26,5
82,male,9712,1764,108,122,88,3
24,male,5022,2398,207,351,20,2
81,male,6514,1947,115,184,82,3
47,male,5025,1964,142,343,20,6
56,female,3531,1579,186,181,20,5
29,female,1823,1500,82,230,28,8
62,male,9735,1895,67,93,140,3
31,male,4811,2049,127,295,34,5
37,male,3023,1994,39,271,88,3
69,male,3511,2300,220,80,104,1
21,female,2517,2147,76,403,28,5
50,male,1028,2116,197,82,108,5
60,female,9712,2021,155,257,45,4
27,female,6514,1911,31,290,70,3
39,female,1813,2079,79,363,41,7
42,female,4811,2398,220,200,79,5
65,male,1825,2322,126,412,20,5
88,male,5612,2435,65,418,56,7
78,male,3531,2330,118,364,47,7
31,female,3041,2448,220,164,37,4
19,female,3026,2438,66,519,20,8
21,male,3515,2468,87,479,23,4
60,male,5014,2084,212,247,26,8
29,male,6224,2004,147,269,35,4
34,female,5632,2053,152,304,25,1
79,female,5033,1777,220,196,20,2
80,female,1035,1739,54,289,39,4
78,female,4811,1815,45,286,59,7
36,male,5644,2402,30,482,45,4
62,female,1031,2300,30,374,93,2
61,female,5045,2039,32,321,73,6
31,male,5025,2517,156,415,27,2
57,female,9731,1887,92,320,29,4
55,male,2545,2390,116,188,127,0
46,female,5621,1446,95,233,20,2
72,female,9721,1992,220,175,22,3
